"Plot Title: 20946484"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20946484, SEN S/N: 20946484)","Intensity, Lux (LGR S/N: 20946484, SEN S/N: 20946484)","End Of File (LGR S/N: 20946484)"
142,09/03/21 09:45:00 PM,23.484,41333.6,
143,09/03/21 10:00:00 PM,23.388,41333.6,
144,09/03/21 10:15:00 PM,23.292,41333.6,
145,09/03/21 10:30:00 PM,23.196,41333.6,
146,09/03/21 10:45:00 PM,23.100,41333.6,
147,09/03/21 11:00:00 PM,23.004,41333.6,
148,09/03/21 11:15:00 PM,23.004,41333.6,
149,09/03/21 11:30:00 PM,22.908,41333.6,
150,09/03/21 11:45:00 PM,22.812,41333.6,
151,09/04/21 12:00:00 AM,22.812,41333.6,
152,09/04/21 12:15:00 AM,22.717,41333.6,
153,09/04/21 12:30:00 AM,22.717,39955.8,
154,09/04/21 12:45:00 AM,22.621,41333.6,
155,09/04/21 01:00:00 AM,21.951,46844.8,
156,09/04/21 01:15:00 AM,21.473,46844.8,
157,09/04/21 01:30:00 AM,21.187,42711.4,
158,09/04/21 01:45:00 AM,21.187,44089.2,
159,09/04/21 02:00:00 AM,21.187,44089.2,
160,09/04/21 02:15:00 AM,21.091,44089.2,
161,09/04/21 02:30:00 AM,20.996,46844.8,
162,09/04/21 02:45:00 AM,20.996,46844.8,
163,09/04/21 03:00:00 AM,21.091,49600.3,
164,09/04/21 03:15:00 AM,21.091,49600.3,
165,09/04/21 03:30:00 AM,21.091,49600.3,
166,09/04/21 03:45:00 AM,21.091,49600.3,
167,09/04/21 04:00:00 AM,21.187,52355.9,
168,09/04/21 04:15:00 AM,21.187,52355.9,
169,09/04/21 04:30:00 AM,21.187,52355.9,
170,09/04/21 04:45:00 AM,21.187,55111.5,
171,09/04/21 05:00:00 AM,21.187,55111.5,
172,09/04/21 05:15:00 AM,21.187,55111.5,
173,09/04/21 05:30:00 AM,21.187,55111.5,
174,09/04/21 05:45:00 AM,21.187,57867.0,
175,09/04/21 06:00:00 AM,21.187,57867.0,
176,09/04/21 06:15:00 AM,21.282,57867.0,
177,09/04/21 06:30:00 AM,21.282,57867.0,
178,09/04/21 06:45:00 AM,21.282,57867.0,
179,09/04/21 07:00:00 AM,21.282,57867.0,
180,09/04/21 07:15:00 AM,21.282,57867.0,
181,09/04/21 07:30:00 AM,21.282,57867.0,
182,09/04/21 07:45:00 AM,21.282,60622.6,
183,09/04/21 08:00:00 AM,21.282,60622.6,
184,09/04/21 08:15:00 AM,21.282,60622.6,
185,09/04/21 08:30:00 AM,21.282,60622.6,
186,09/04/21 08:45:00 AM,21.282,60622.6,
187,09/04/21 09:00:00 AM,21.282,60622.6,
188,09/04/21 09:15:00 AM,21.282,63378.2,
189,09/04/21 09:30:00 AM,21.282,63378.2,
190,09/04/21 09:45:00 AM,21.282,63378.2,
191,09/04/21 10:00:00 AM,21.378,63378.2,
192,09/04/21 10:15:00 AM,21.378,66133.8,
193,09/04/21 10:30:00 AM,21.378,66133.8,
194,09/04/21 10:45:00 AM,21.473,66133.8,
195,09/04/21 11:00:00 AM,21.473,66133.8,
196,09/04/21 11:15:00 AM,21.473,68889.3,
197,09/04/21 11:30:00 AM,21.473,68889.3,
198,09/04/21 11:45:00 AM,21.569,68889.3,
199,09/04/21 12:00:00 PM,21.569,68889.3,
200,09/04/21 12:15:00 PM,21.664,71644.9,
201,09/04/21 12:30:00 PM,21.664,71644.9,
202,09/04/21 12:45:00 PM,21.664,71644.9,
203,09/04/21 01:00:00 PM,21.760,71644.9,
204,09/04/21 01:15:00 PM,21.760,74400.5,
205,09/04/21 01:30:00 PM,21.855,74400.5,
206,09/04/21 01:45:00 PM,21.855,74400.5,
207,09/04/21 02:00:00 PM,22.046,74400.5,
208,09/04/21 02:15:00 PM,22.142,74400.5,
209,09/04/21 02:30:00 PM,22.238,77156.1,
210,09/04/21 02:45:00 PM,22.525,77156.1,
211,09/04/21 03:00:00 PM,22.812,79911.6,
212,09/04/21 03:15:00 PM,23.004,79911.6,
213,09/04/21 03:30:00 PM,23.196,79911.6,
214,09/04/21 03:45:00 PM,23.388,82667.2,
215,09/04/21 04:00:00 PM,23.388,82667.2,
216,09/04/21 04:15:00 PM,23.484,82667.2,
217,09/04/21 04:30:00 PM,23.484,82667.2,
218,09/04/21 04:45:00 PM,23.484,85422.8,
219,09/04/21 05:00:00 PM,23.581,85422.8,
220,09/04/21 05:15:00 PM,23.581,85422.8,
221,09/04/21 05:30:00 PM,23.581,85422.8,
222,09/04/21 05:45:00 PM,23.581,85422.8,
223,09/04/21 06:00:00 PM,23.581,85422.8,
224,09/04/21 06:15:00 PM,23.484,88178.4,
225,09/04/21 06:30:00 PM,23.484,88178.4,
226,09/04/21 06:45:00 PM,23.388,88178.4,
227,09/04/21 07:00:00 PM,23.292,88178.4,
228,09/04/21 07:15:00 PM,23.196,88178.4,
229,09/04/21 07:30:00 PM,23.100,88178.4,
230,09/04/21 07:45:00 PM,23.004,88178.4,
231,09/04/21 08:00:00 PM,22.812,88178.4,
232,09/04/21 08:15:00 PM,22.717,88178.4,
233,09/04/21 08:30:00 PM,22.525,88178.4,
234,09/04/21 08:45:00 PM,22.333,88178.4,
235,09/04/21 09:00:00 PM,22.238,85422.8,
236,09/04/21 09:15:00 PM,22.046,85422.8,
237,09/04/21 09:30:00 PM,21.951,85422.8,
238,09/04/21 09:45:00 PM,21.760,85422.8,
239,09/04/21 10:00:00 PM,21.569,85422.8,
240,09/04/21 10:15:00 PM,21.473,85422.8,
241,09/04/21 10:30:00 PM,21.282,85422.8,
242,09/04/21 10:45:00 PM,21.187,85422.8,
243,09/04/21 11:00:00 PM,20.996,85422.8,
244,09/04/21 11:15:00 PM,20.805,82667.2,
245,09/04/21 11:30:00 PM,20.615,82667.2,
246,09/04/21 11:45:00 PM,20.329,82667.2,
247,09/05/21 12:00:00 AM,20.138,82667.2,
248,09/05/21 12:15:00 AM,19.948,82667.2,
249,09/05/21 12:30:00 AM,19.662,82667.2,
250,09/05/21 12:45:00 AM,19.472,79911.6,
251,09/05/21 01:00:00 AM,19.377,74400.5,
252,09/05/21 01:15:00 AM,19.187,66133.8,
253,09/05/21 01:30:00 AM,19.092,63378.2,
254,09/05/21 01:45:00 AM,18.901,60622.6,
255,09/05/21 02:00:00 AM,18.806,60622.6,
256,09/05/21 02:15:00 AM,18.711,57867.0,
257,09/05/21 02:30:00 AM,18.616,57867.0,
258,09/05/21 02:45:00 AM,18.521,57867.0,
259,09/05/21 03:00:00 AM,18.426,57867.0,
260,09/05/21 03:15:00 AM,18.331,55111.5,
261,09/05/21 03:30:00 AM,18.331,55111.5,
262,09/05/21 03:45:00 AM,18.236,55111.5,
263,09/05/21 04:00:00 AM,18.140,55111.5,
264,09/05/21 04:15:00 AM,18.045,52355.9,
265,09/05/21 04:30:00 AM,17.950,52355.9,
266,09/05/21 04:45:00 AM,17.855,52355.9,
267,09/05/21 05:00:00 AM,17.855,52355.9,
268,09/05/21 05:15:00 AM,17.760,52355.9,
269,09/05/21 05:30:00 AM,17.665,52355.9,
270,09/05/21 05:45:00 AM,17.570,52355.9,
271,09/05/21 06:00:00 AM,17.570,49600.3,
272,09/05/21 06:15:00 AM,17.475,49600.3,
273,09/05/21 06:30:00 AM,17.475,49600.3,
274,09/05/21 06:45:00 AM,17.379,49600.3,
275,09/05/21 07:00:00 AM,17.379,49600.3,
276,09/05/21 07:15:00 AM,17.284,49600.3,
277,09/05/21 07:30:00 AM,17.284,49600.3,
278,09/05/21 07:45:00 AM,17.284,49600.3,
279,09/05/21 08:00:00 AM,17.284,49600.3,
280,09/05/21 08:15:00 AM,17.284,49600.3,
281,09/05/21 08:30:00 AM,17.379,49600.3,
282,09/05/21 08:45:00 AM,17.475,49600.3,
283,09/05/21 09:00:00 AM,17.665,49600.3,
284,09/05/21 09:15:00 AM,17.760,49600.3,
285,09/05/21 09:30:00 AM,17.950,49600.3,
286,09/05/21 09:45:00 AM,18.140,49600.3,
287,09/05/21 10:00:00 AM,18.331,49600.3,
288,09/05/21 10:15:00 AM,18.521,49600.3,
289,09/05/21 10:30:00 AM,18.711,49600.3,
290,09/05/21 10:45:00 AM,18.996,49600.3,
291,09/05/21 11:00:00 AM,19.187,49600.3,
292,09/05/21 11:15:00 AM,19.377,49600.3,
293,09/05/21 11:30:00 AM,19.662,49600.3,
294,09/05/21 11:45:00 AM,19.758,49600.3,
295,09/05/21 12:00:00 PM,19.853,49600.3,
296,09/05/21 12:15:00 PM,20.043,49600.3,
297,09/05/21 12:30:00 PM,20.138,49600.3,
298,09/05/21 12:45:00 PM,20.329,49600.3,
299,09/05/21 01:00:00 PM,20.615,49600.3,
300,09/05/21 01:15:00 PM,20.805,49600.3,
301,09/05/21 01:30:00 PM,20.996,49600.3,
302,09/05/21 01:45:00 PM,21.187,49600.3,
303,09/05/21 02:00:00 PM,21.378,49600.3,
304,09/05/21 02:15:00 PM,22.142,52355.9,
305,09/05/21 02:30:00 PM,23.292,52355.9,
306,09/05/21 02:45:00 PM,24.351,52355.9,
307,09/05/21 03:00:00 PM,25.125,52355.9,
308,09/05/21 03:15:00 PM,25.416,52355.9,
309,09/05/21 03:30:00 PM,25.222,52355.9,
310,09/05/21 03:45:00 PM,24.738,52355.9,
311,09/05/21 04:00:00 PM,24.545,52355.9,
312,09/05/21 04:15:00 PM,24.351,52355.9,
313,09/05/21 04:30:00 PM,24.255,52355.9,
314,09/05/21 04:45:00 PM,24.062,52355.9,
315,09/05/21 05:00:00 PM,24.062,52355.9,
316,09/05/21 05:15:00 PM,23.966,52355.9,
317,09/05/21 05:30:00 PM,23.773,52355.9,
318,09/05/21 05:45:00 PM,23.677,52355.9,
319,09/05/21 06:00:00 PM,23.581,52355.9,
320,09/05/21 06:15:00 PM,23.581,52355.9,
321,09/05/21 06:30:00 PM,23.484,52355.9,
322,09/05/21 06:45:00 PM,23.388,52355.9,
323,09/05/21 07:00:00 PM,23.292,52355.9,
324,09/05/21 07:15:00 PM,23.100,52355.9,
325,09/05/21 07:30:00 PM,23.004,52355.9,
326,09/05/21 07:45:00 PM,22.812,52355.9,
327,09/05/21 08:00:00 PM,22.621,52355.9,
328,09/05/21 08:15:00 PM,22.333,52355.9,
329,09/05/21 08:30:00 PM,22.142,52355.9,
330,09/05/21 08:45:00 PM,21.951,52355.9,
331,09/05/21 09:00:00 PM,21.760,49600.3,
332,09/05/21 09:15:00 PM,21.569,49600.3,
333,09/05/21 09:30:00 PM,21.473,49600.3,
334,09/05/21 09:45:00 PM,21.282,49600.3,
335,09/05/21 10:00:00 PM,21.187,49600.3,
336,09/05/21 10:15:00 PM,21.091,49600.3,
337,09/05/21 10:30:00 PM,20.901,49600.3,
338,09/05/21 10:45:00 PM,20.805,49600.3,
339,09/05/21 11:00:00 PM,20.805,49600.3,
340,09/05/21 11:15:00 PM,20.710,49600.3,
341,09/05/21 11:30:00 PM,20.615,49600.3,
342,09/05/21 11:45:00 PM,20.519,49600.3,
343,09/06/21 12:00:00 AM,20.519,49600.3,
344,09/06/21 12:15:00 AM,20.424,49600.3,
345,09/06/21 12:30:00 AM,20.329,49600.3,
346,09/06/21 12:45:00 AM,20.234,49600.3,
347,09/06/21 01:00:00 AM,20.234,49600.3,
348,09/06/21 01:15:00 AM,20.138,49600.3,
349,09/06/21 01:30:00 AM,20.043,49600.3,
350,09/06/21 01:45:00 AM,19.948,49600.3,
351,09/06/21 02:00:00 AM,19.948,49600.3,
352,09/06/21 02:15:00 AM,19.948,49600.3,
353,09/06/21 02:30:00 AM,19.853,49600.3,
354,09/06/21 02:45:00 AM,19.853,49600.3,
355,09/06/21 03:00:00 AM,19.853,49600.3,
356,09/06/21 03:15:00 AM,19.758,46844.8,
357,09/06/21 03:30:00 AM,19.758,46844.8,
358,09/06/21 03:45:00 AM,19.758,46844.8,
359,09/06/21 04:00:00 AM,19.662,46844.8,
360,09/06/21 04:15:00 AM,19.662,46844.8,
361,09/06/21 04:30:00 AM,19.662,46844.8,
362,09/06/21 04:45:00 AM,19.662,46844.8,
363,09/06/21 05:00:00 AM,19.662,46844.8,
364,09/06/21 05:15:00 AM,19.567,46844.8,
365,09/06/21 05:30:00 AM,19.567,46844.8,
366,09/06/21 05:45:00 AM,19.567,46844.8,
367,09/06/21 06:00:00 AM,19.567,46844.8,
368,09/06/21 06:15:00 AM,19.567,44089.2,
369,09/06/21 06:30:00 AM,19.567,44089.2,
370,09/06/21 06:45:00 AM,19.472,44089.2,
371,09/06/21 07:00:00 AM,19.472,44089.2,
372,09/06/21 07:15:00 AM,19.472,44089.2,
373,09/06/21 07:30:00 AM,19.472,44089.2,
374,09/06/21 07:45:00 AM,19.472,44089.2,
375,09/06/21 08:00:00 AM,19.472,44089.2,
376,09/06/21 08:15:00 AM,19.472,44089.2,
377,09/06/21 08:30:00 AM,19.472,44089.2,
378,09/06/21 08:45:00 AM,19.567,44089.2,
379,09/06/21 09:00:00 AM,19.662,44089.2,
380,09/06/21 09:15:00 AM,19.758,44089.2,
381,09/06/21 09:30:00 AM,19.853,44089.2,
382,09/06/21 09:45:00 AM,19.948,44089.2,
383,09/06/21 10:00:00 AM,20.043,44089.2,
384,09/06/21 10:15:00 AM,20.234,44089.2,
385,09/06/21 10:30:00 AM,20.424,44089.2,
386,09/06/21 10:45:00 AM,20.615,44089.2,
387,09/06/21 11:00:00 AM,20.710,44089.2,
388,09/06/21 11:15:00 AM,20.901,44089.2,
389,09/06/21 11:30:00 AM,21.091,44089.2,
390,09/06/21 11:45:00 AM,21.282,44089.2,
391,09/06/21 12:00:00 PM,21.473,46844.8,
392,09/06/21 12:15:00 PM,21.664,46844.8,
393,09/06/21 12:30:00 PM,21.760,46844.8,
394,09/06/21 12:45:00 PM,21.951,46844.8,
395,09/06/21 01:00:00 PM,22.142,46844.8,
396,09/06/21 01:15:00 PM,22.333,46844.8,
397,09/06/21 01:30:00 PM,22.525,46844.8,
398,09/06/21 01:45:00 PM,22.717,46844.8,
399,09/06/21 02:00:00 PM,22.908,46844.8,
400,09/06/21 02:15:00 PM,23.773,46844.8,
401,09/06/21 02:30:00 PM,24.738,49600.3,
402,09/06/21 02:45:00 PM,25.708,49600.3,
403,09/06/21 03:00:00 PM,26.488,49600.3,
404,09/06/21 03:15:00 PM,26.781,49600.3,
405,09/06/21 03:30:00 PM,26.585,49600.3,
406,09/06/21 03:45:00 PM,26.195,49600.3,
407,09/06/21 04:00:00 PM,25.805,49600.3,
408,09/06/21 04:15:00 PM,25.513,49600.3,
409,09/06/21 04:30:00 PM,25.416,49600.3,
410,09/06/21 04:45:00 PM,25.319,49600.3,
411,09/06/21 05:00:00 PM,25.222,49600.3,
412,09/06/21 05:15:00 PM,25.125,49600.3,
413,09/06/21 05:30:00 PM,24.931,49600.3,
414,09/06/21 05:45:00 PM,24.931,49600.3,
415,09/06/21 06:00:00 PM,24.738,49600.3,
416,09/06/21 06:15:00 PM,24.641,49600.3,
417,09/06/21 06:30:00 PM,24.545,49600.3,
418,09/06/21 06:45:00 PM,24.448,49600.3,
419,09/06/21 07:00:00 PM,24.351,49600.3,
420,09/06/21 07:15:00 PM,24.255,49600.3,
421,09/06/21 07:30:00 PM,24.158,49600.3,
422,09/06/21 07:45:00 PM,23.966,49600.3,
423,09/06/21 08:00:00 PM,23.773,49600.3,
424,09/06/21 08:15:00 PM,23.677,49600.3,
425,09/06/21 08:30:00 PM,23.484,49600.3,
426,09/06/21 08:45:00 PM,23.292,49600.3,
427,09/06/21 09:00:00 PM,23.196,49600.3,
428,09/06/21 09:15:00 PM,23.004,49600.3,
429,09/06/21 09:30:00 PM,22.908,49600.3,
430,09/06/21 09:45:00 PM,22.812,49600.3,
431,09/06/21 10:00:00 PM,22.717,49600.3,
432,09/06/21 10:15:00 PM,22.621,49600.3,
433,09/06/21 10:30:00 PM,22.525,46844.8,
434,09/06/21 10:45:00 PM,22.525,46844.8,
435,09/06/21 11:00:00 PM,22.429,46844.8,
436,09/06/21 11:15:00 PM,22.333,46844.8,
437,09/06/21 11:30:00 PM,22.333,46844.8,
438,09/06/21 11:45:00 PM,22.238,46844.8,
439,09/07/21 12:00:00 AM,22.238,46844.8,
440,09/07/21 12:15:00 AM,22.238,46844.8,
441,09/07/21 12:30:00 AM,22.142,46844.8,
442,09/07/21 12:45:00 AM,22.046,46844.8,
443,09/07/21 01:00:00 AM,22.046,46844.8,
444,09/07/21 01:15:00 AM,22.046,46844.8,
445,09/07/21 01:30:00 AM,21.951,46844.8,
446,09/07/21 01:45:00 AM,21.855,46844.8,
447,09/07/21 02:00:00 AM,21.855,46844.8,
448,09/07/21 02:15:00 AM,21.855,46844.8,
449,09/07/21 02:30:00 AM,21.760,46844.8,
450,09/07/21 02:45:00 AM,21.760,46844.8,
451,09/07/21 03:00:00 AM,21.664,46844.8,
452,09/07/21 03:15:00 AM,21.664,46844.8,
453,09/07/21 03:30:00 AM,21.569,46844.8,
454,09/07/21 03:45:00 AM,21.569,46844.8,
455,09/07/21 04:00:00 AM,21.473,46844.8,
456,09/07/21 04:15:00 AM,21.473,46844.8,
457,09/07/21 04:30:00 AM,21.473,46844.8,
458,09/07/21 04:45:00 AM,21.378,46844.8,
459,09/07/21 05:00:00 AM,21.378,46844.8,
460,09/07/21 05:15:00 AM,21.378,44089.2,
461,09/07/21 05:30:00 AM,21.282,44089.2,
462,09/07/21 05:45:00 AM,21.282,44089.2,
463,09/07/21 06:00:00 AM,21.282,44089.2,
464,09/07/21 06:15:00 AM,21.282,44089.2,
465,09/07/21 06:30:00 AM,21.187,44089.2,
466,09/07/21 06:45:00 AM,21.187,44089.2,
467,09/07/21 07:00:00 AM,21.187,44089.2,
468,09/07/21 07:15:00 AM,21.187,44089.2,
469,09/07/21 07:30:00 AM,21.187,44089.2,
470,09/07/21 07:45:00 AM,21.187,44089.2,
471,09/07/21 08:00:00 AM,21.187,44089.2,
472,09/07/21 08:15:00 AM,21.187,44089.2,
473,09/07/21 08:30:00 AM,21.187,44089.2,
474,09/07/21 08:45:00 AM,21.282,44089.2,
475,09/07/21 09:00:00 AM,21.378,44089.2,
476,09/07/21 09:15:00 AM,21.473,44089.2,
477,09/07/21 09:30:00 AM,21.569,44089.2,
478,09/07/21 09:45:00 AM,21.664,44089.2,
479,09/07/21 10:00:00 AM,21.855,44089.2,
480,09/07/21 10:15:00 AM,21.951,44089.2,
481,09/07/21 10:30:00 AM,22.142,44089.2,
482,09/07/21 10:45:00 AM,22.333,44089.2,
483,09/07/21 11:00:00 AM,22.429,44089.2,
484,09/07/21 11:15:00 AM,22.717,46844.8,
485,09/07/21 11:30:00 AM,22.908,46844.8,
486,09/07/21 11:45:00 AM,23.004,46844.8,
487,09/07/21 12:00:00 PM,23.196,46844.8,
488,09/07/21 12:15:00 PM,23.292,46844.8,
489,09/07/21 12:30:00 PM,23.388,46844.8,
490,09/07/21 12:45:00 PM,23.484,46844.8,
491,09/07/21 01:00:00 PM,23.677,46844.8,
492,09/07/21 01:15:00 PM,23.773,46844.8,
493,09/07/21 01:30:00 PM,23.869,46844.8,
494,09/07/21 01:45:00 PM,23.966,46844.8,
495,09/07/21 02:00:00 PM,24.158,46844.8,
496,09/07/21 02:15:00 PM,25.028,49600.3,
497,09/07/21 02:30:00 PM,26.195,49600.3,
498,09/07/21 02:45:00 PM,27.075,49600.3,
499,09/07/21 03:00:00 PM,27.862,49600.3,
500,09/07/21 03:15:00 PM,28.159,52355.9,
501,09/07/21 03:30:00 PM,27.862,52355.9,
502,09/07/21 03:45:00 PM,27.567,52355.9,
503,09/07/21 04:00:00 PM,27.173,52355.9,
504,09/07/21 04:15:00 PM,26.879,52355.9,
505,09/07/21 04:30:00 PM,26.683,52355.9,
506,09/07/21 04:45:00 PM,26.488,52355.9,
507,09/07/21 05:00:00 PM,26.390,49600.3,
508,09/07/21 05:15:00 PM,26.195,49600.3,
509,09/07/21 05:30:00 PM,26.000,49600.3,
510,09/07/21 05:45:00 PM,25.902,49600.3,
511,09/07/21 06:00:00 PM,25.708,49600.3,
512,09/07/21 06:15:00 PM,25.513,49600.3,
