"Plot Title: 20946482"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20946482, SEN S/N: 20946482)","Intensity, Lux (LGR S/N: 20946482, SEN S/N: 20946482)","Coupler Attached (LGR S/N: 20946482)","Stopped (LGR S/N: 20946482)","End Of File (LGR S/N: 20946482)"
320,09/05/21 06:45:00 PM,23.100,32.3,,,
321,09/05/21 07:00:00 PM,22.621,43.1,,,
322,09/05/21 07:15:00 PM,22.333,43.1,,,
323,09/05/21 07:30:00 PM,21.855,43.1,,,
324,09/05/21 07:45:00 PM,21.378,43.1,,,
325,09/05/21 08:00:00 PM,20.805,43.1,,,
326,09/05/21 08:15:00 PM,20.329,43.1,,,
327,09/05/21 08:30:00 PM,19.948,43.1,,,
328,09/05/21 08:45:00 PM,19.567,43.1,,,
329,09/05/21 09:00:00 PM,19.282,43.1,,,
330,09/05/21 09:15:00 PM,18.996,53.8,,,
331,09/05/21 09:30:00 PM,18.806,53.8,,,
332,09/05/21 09:45:00 PM,18.616,53.8,,,
333,09/05/21 10:00:00 PM,18.426,53.8,,,
334,09/05/21 10:15:00 PM,18.236,53.8,,,
335,09/05/21 10:30:00 PM,18.140,64.6,,,
336,09/05/21 10:45:00 PM,18.140,64.6,,,
337,09/05/21 11:00:00 PM,18.140,64.6,,,
338,09/05/21 11:15:00 PM,18.045,64.6,,,
339,09/05/21 11:30:00 PM,18.045,64.6,,,
340,09/05/21 11:45:00 PM,18.045,64.6,,,
341,09/06/21 12:00:00 AM,17.950,64.6,,,
342,09/06/21 12:15:00 AM,17.855,75.3,,,
343,09/06/21 12:30:00 AM,17.855,75.3,,,
344,09/06/21 12:45:00 AM,17.855,75.3,,,
345,09/06/21 01:00:00 AM,17.760,75.3,,,
346,09/06/21 01:15:00 AM,17.665,75.3,,,
347,09/06/21 01:30:00 AM,17.570,75.3,,,
348,09/06/21 01:45:00 AM,17.475,96.9,,,
349,09/06/21 02:00:00 AM,17.570,107.6,,,
350,09/06/21 02:15:00 AM,17.570,107.6,,,
351,09/06/21 02:30:00 AM,17.570,107.6,,,
352,09/06/21 02:45:00 AM,17.570,118.4,,,
353,09/06/21 03:00:00 AM,17.570,118.4,,,
354,09/06/21 03:15:00 AM,17.665,118.4,,,
355,09/06/21 03:30:00 AM,17.570,118.4,,,
356,09/06/21 03:45:00 AM,17.475,118.4,,,
357,09/06/21 04:00:00 AM,17.475,118.4,,,
358,09/06/21 04:15:00 AM,17.475,118.4,,,
359,09/06/21 04:30:00 AM,17.475,118.4,,,
360,09/06/21 04:45:00 AM,17.475,118.4,,,
361,09/06/21 05:00:00 AM,17.475,118.4,,,
362,09/06/21 05:15:00 AM,17.475,118.4,,,
363,09/06/21 05:30:00 AM,17.475,118.4,,,
364,09/06/21 05:45:00 AM,17.379,118.4,,,
365,09/06/21 06:00:00 AM,17.379,118.4,,,
366,09/06/21 06:15:00 AM,17.379,118.4,,,
367,09/06/21 06:30:00 AM,17.379,118.4,,,
368,09/06/21 06:45:00 AM,17.284,118.4,,,
369,09/06/21 07:00:00 AM,17.379,118.4,,,
370,09/06/21 07:15:00 AM,17.379,118.4,,,
371,09/06/21 07:30:00 AM,17.379,118.4,,,
372,09/06/21 07:45:00 AM,17.475,118.4,,,
373,09/06/21 08:00:00 AM,17.665,118.4,,,
374,09/06/21 08:15:00 AM,17.950,118.4,,,
375,09/06/21 08:30:00 AM,18.236,118.4,,,
376,09/06/21 08:45:00 AM,18.521,129.2,,,
377,09/06/21 09:00:00 AM,18.901,129.2,,,
378,09/06/21 09:15:00 AM,19.282,129.2,,,
379,09/06/21 09:30:00 AM,19.758,129.2,,,
380,09/06/21 09:45:00 AM,20.329,129.2,,,
381,09/06/21 10:00:00 AM,20.805,129.2,,,
382,09/06/21 10:15:00 AM,21.187,129.2,,,
383,09/06/21 10:30:00 AM,21.664,129.2,,,
384,09/06/21 10:45:00 AM,22.142,129.2,,,
385,09/06/21 11:00:00 AM,22.717,107.6,,,
386,09/06/21 11:15:00 AM,23.388,107.6,,,
387,09/06/21 11:30:00 AM,23.869,96.9,,,
388,09/06/21 11:45:00 AM,24.351,96.9,,,
389,09/06/21 12:00:00 PM,24.931,86.1,,,
390,09/06/21 12:15:00 PM,25.319,75.3,,,
391,09/06/21 12:30:00 PM,25.610,53.8,,,
392,09/06/21 12:45:00 PM,25.902,32.3,,,
393,09/06/21 01:00:00 PM,26.195,21.5,,,
394,09/06/21 01:15:00 PM,26.488,10.8,,,
395,09/06/21 01:30:00 PM,26.781,0.0,,,
396,09/06/21 01:45:00 PM,27.075,0.0,,,
397,09/06/21 02:00:00 PM,29.752,0.0,,,
398,09/06/21 02:15:00 PM,31.370,0.0,,,
399,09/06/21 02:30:00 PM,30.154,0.0,,,
400,09/06/21 02:45:00 PM,29.352,0.0,,,
401,09/06/21 03:00:00 PM,28.853,0.0,,,
402,09/06/21 03:15:00 PM,28.754,0.0,,,
403,09/06/21 03:30:00 PM,30.154,0.0,,,
404,09/06/21 03:45:00 PM,29.652,0.0,,,
405,09/06/21 04:00:00 PM,29.152,0.0,,,
406,09/06/21 04:15:00 PM,28.754,0.0,,,
407,09/06/21 04:30:00 PM,28.754,0.0,,,
408,09/06/21 04:45:00 PM,28.357,0.0,,,
409,09/06/21 05:00:00 PM,28.060,0.0,,,
410,09/06/21 05:15:00 PM,27.665,0.0,,,
411,09/06/21 05:30:00 PM,27.370,0.0,,,
412,09/06/21 05:45:00 PM,26.879,0.0,,,
413,09/06/21 06:00:00 PM,26.488,0.0,,,
414,09/06/21 06:15:00 PM,26.000,0.0,,,
415,09/06/21 06:30:00 PM,25.610,0.0,,,
416,09/06/21 06:45:00 PM,25.028,0.0,,,
417,09/06/21 07:00:00 PM,24.545,0.0,,,
418,09/06/21 07:15:00 PM,24.158,0.0,,,
419,09/06/21 07:30:00 PM,23.677,0.0,,,
420,09/06/21 07:45:00 PM,23.292,0.0,,,
421,09/06/21 08:00:00 PM,22.908,10.8,,,
422,09/06/21 08:15:00 PM,22.429,10.8,,,
423,09/06/21 08:30:00 PM,22.046,10.8,,,
424,09/06/21 08:45:00 PM,21.760,10.8,,,
425,09/06/21 09:00:00 PM,21.569,21.5,,,
426,09/06/21 09:15:00 PM,21.378,21.5,,,
427,09/06/21 09:30:00 PM,21.282,21.5,,,
428,09/06/21 09:45:00 PM,21.282,21.5,,,
429,09/06/21 10:00:00 PM,21.187,32.3,,,
430,09/06/21 10:15:00 PM,21.091,32.3,,,
431,09/06/21 10:30:00 PM,21.091,32.3,,,
432,09/06/21 10:45:00 PM,20.996,32.3,,,
433,09/06/21 11:00:00 PM,20.996,32.3,,,
434,09/06/21 11:15:00 PM,20.996,32.3,,,
435,09/06/21 11:30:00 PM,20.996,32.3,,,
436,09/06/21 11:45:00 PM,20.996,32.3,,,
437,09/07/21 12:00:00 AM,20.996,43.1,,,
438,09/07/21 12:15:00 AM,20.996,32.3,,,
439,09/07/21 12:30:00 AM,20.996,32.3,,,
440,09/07/21 12:45:00 AM,20.901,43.1,,,
441,09/07/21 01:00:00 AM,20.805,43.1,,,
442,09/07/21 01:15:00 AM,20.710,43.1,,,
443,09/07/21 01:30:00 AM,20.710,32.3,,,
444,09/07/21 01:45:00 AM,20.615,32.3,,,
445,09/07/21 02:00:00 AM,20.615,32.3,,,
446,09/07/21 02:15:00 AM,20.519,32.3,,,
447,09/07/21 02:30:00 AM,20.519,32.3,,,
448,09/07/21 02:45:00 AM,20.424,32.3,,,
449,09/07/21 03:00:00 AM,20.329,32.3,,,
450,09/07/21 03:15:00 AM,20.234,32.3,,,
451,09/07/21 03:30:00 AM,20.234,43.1,,,
452,09/07/21 03:45:00 AM,20.234,43.1,,,
453,09/07/21 04:00:00 AM,20.234,43.1,,,
454,09/07/21 04:15:00 AM,20.234,43.1,,,
455,09/07/21 04:30:00 AM,20.138,32.3,,,
456,09/07/21 04:45:00 AM,20.138,43.1,,,
457,09/07/21 05:00:00 AM,20.138,43.1,,,
458,09/07/21 05:15:00 AM,20.043,43.1,,,
459,09/07/21 05:30:00 AM,20.043,43.1,,,
460,09/07/21 05:45:00 AM,19.948,43.1,,,
461,09/07/21 06:00:00 AM,19.948,43.1,,,
462,09/07/21 06:15:00 AM,19.948,43.1,,,
463,09/07/21 06:30:00 AM,19.853,43.1,,,
464,09/07/21 06:45:00 AM,19.853,43.1,,,
465,09/07/21 07:00:00 AM,19.758,43.1,,,
466,09/07/21 07:15:00 AM,19.758,43.1,,,
467,09/07/21 07:30:00 AM,19.853,43.1,,,
468,09/07/21 07:45:00 AM,19.948,43.1,,,
469,09/07/21 08:00:00 AM,20.138,43.1,,,
470,09/07/21 08:15:00 AM,20.329,43.1,,,
471,09/07/21 08:30:00 AM,20.615,43.1,,,
472,09/07/21 08:45:00 AM,20.996,43.1,,,
473,09/07/21 09:00:00 AM,21.378,43.1,,,
474,09/07/21 09:15:00 AM,21.760,53.8,,,
475,09/07/21 09:30:00 AM,22.046,43.1,,,
476,09/07/21 09:45:00 AM,22.621,21.5,,,
477,09/07/21 10:00:00 AM,23.004,10.8,,,
478,09/07/21 10:15:00 AM,23.388,0.0,,,
479,09/07/21 10:30:00 AM,23.966,0.0,,,
480,09/07/21 10:45:00 AM,24.545,0.0,,,
481,09/07/21 11:00:00 AM,25.028,0.0,,,
482,09/07/21 11:15:00 AM,25.513,0.0,,,
483,09/07/21 11:30:00 AM,25.902,0.0,,,
484,09/07/21 11:45:00 AM,26.390,0.0,,,
485,09/07/21 12:00:00 PM,26.879,0.0,,,
486,09/07/21 12:15:00 PM,26.977,0.0,,,
487,09/07/21 12:30:00 PM,27.173,0.0,,,
