"Plot Title: 20821659"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20821659, SEN S/N: 20821659, LBL: TEMP)","Intensity, Lux (LGR S/N: 20821659, SEN S/N: 20821659, LBL: LUX)","Coupler Attached (LGR S/N: 20821659)","Host Connected (LGR S/N: 20821659)","Stopped (LGR S/N: 20821659)","End Of File (LGR S/N: 20821659)"
3148,10/30/21 04:30:00 AM,2.195,979.5,,,,
3149,10/30/21 04:45:00 AM,2.195,990.3,,,,
3150,10/30/21 05:00:00 AM,2.195,990.3,,,,
3151,10/30/21 05:15:00 AM,2.088,979.5,,,,
3152,10/30/21 05:30:00 AM,1.980,979.5,,,,
3153,10/30/21 05:45:00 AM,1.872,968.8,,,,
3154,10/30/21 06:00:00 AM,1.872,968.8,,,,
3155,10/30/21 06:15:00 AM,1.872,968.8,,,,
3156,10/30/21 06:30:00 AM,1.872,968.8,,,,
3157,10/30/21 06:45:00 AM,1.764,968.8,,,,
3158,10/30/21 07:00:00 AM,1.764,968.8,,,,
3159,10/30/21 07:15:00 AM,1.656,968.8,,,,
3160,10/30/21 07:30:00 AM,1.656,968.8,,,,
3161,10/30/21 07:45:00 AM,1.764,968.8,,,,
3162,10/30/21 08:00:00 AM,1.872,968.8,,,,
3163,10/30/21 08:15:00 AM,1.872,968.8,,,,
3164,10/30/21 08:30:00 AM,2.088,979.5,,,,
3165,10/30/21 08:45:00 AM,2.410,979.5,,,,
3166,10/30/21 09:00:00 AM,2.837,990.3,,,,
3167,10/30/21 09:15:00 AM,3.367,1011.8,,,,
3168,10/30/21 09:30:00 AM,4.102,1022.6,,,,
3169,10/30/21 09:45:00 AM,4.934,1033.3,,,,
3170,10/30/21 10:00:00 AM,5.655,1044.1,,,,
3171,10/30/21 10:15:00 AM,6.370,1054.9,,,,
3172,10/30/21 10:30:00 AM,7.079,1054.9,,,,
3173,10/30/21 10:45:00 AM,7.782,1054.9,,,,
3174,10/30/21 11:00:00 AM,8.481,1054.9,,,,
3175,10/30/21 11:15:00 AM,9.373,1044.1,,,,
3176,10/30/21 11:30:00 AM,10.161,1001.0,,,,
3177,10/30/21 11:45:00 AM,11.139,979.5,,,,
3178,10/30/21 12:00:00 PM,12.497,968.8,,,,
3179,10/30/21 12:15:00 PM,13.942,947.2,,,,
3180,10/30/21 12:30:00 PM,14.996,796.5,,,,
3181,10/30/21 12:45:00 PM,15.569,613.5,,,,
3182,10/30/21 01:00:00 PM,15.951,538.2,,,,
3183,10/30/21 01:15:00 PM,15.569,452.1,,,,
3184,10/30/21 01:30:00 PM,15.282,387.5,,,,
3185,10/30/21 01:45:00 PM,15.282,183.0,,,,
3186,10/30/21 02:00:00 PM,16.141,150.7,,,,
3187,10/30/21 02:15:00 PM,16.808,139.9,,,,
3188,10/30/21 02:30:00 PM,16.332,150.7,,,,
3189,10/30/21 02:45:00 PM,16.046,193.8,,,,
3190,10/30/21 03:00:00 PM,16.237,129.2,,,,
3191,10/30/21 03:15:00 PM,16.523,129.2,,,,
3192,10/30/21 03:30:00 PM,16.332,161.5,,,,
3193,10/30/21 03:45:00 PM,16.523,139.9,,,,
3194,10/30/21 04:00:00 PM,17.094,172.2,,,,
3195,10/30/21 04:15:00 PM,16.523,139.9,,,,
3196,10/30/21 04:30:00 PM,16.237,129.2,,,,
3197,10/30/21 04:45:00 PM,15.855,161.5,,,,
3198,10/30/21 05:00:00 PM,15.473,204.5,,,,
3199,10/30/21 05:15:00 PM,14.996,236.8,,,,
3200,10/30/21 05:30:00 PM,14.517,258.3,,,,
3201,10/30/21 05:45:00 PM,14.038,279.9,,,,
3202,10/30/21 06:00:00 PM,13.461,301.4,,,,
3203,10/30/21 06:15:00 PM,12.980,322.9,,,,
3204,10/30/21 06:30:00 PM,12.207,355.2,,,,
3205,10/30/21 06:45:00 PM,11.431,387.5,,,,
3206,10/30/21 07:00:00 PM,10.748,441.3,,,,
3207,10/30/21 07:15:00 PM,10.259,516.7,,,,
3208,10/30/21 07:30:00 PM,9.768,570.5,,,,
3209,10/30/21 07:45:00 PM,9.472,613.5,,,,
3210,10/30/21 08:00:00 PM,9.077,645.8,,,,
3211,10/30/21 08:15:00 PM,8.879,699.7,,,,
3212,10/30/21 08:30:00 PM,8.680,721.2,,,,
3213,10/30/21 08:45:00 PM,8.779,731.9,,,,
3214,10/30/21 09:00:00 PM,8.978,753.5,,,,
3215,10/30/21 09:15:00 PM,9.275,785.8,,,,
3216,10/30/21 09:30:00 PM,9.571,796.5,,,,
3217,10/30/21 09:45:00 PM,9.965,818.1,,,,
3218,10/30/21 10:00:00 PM,10.357,818.1,,,,
3219,10/30/21 10:15:00 PM,10.846,828.8,,,,
3220,10/30/21 10:30:00 PM,11.139,828.8,,,,
3221,10/30/21 10:45:00 PM,11.139,818.1,,,,
3222,10/30/21 11:00:00 PM,11.139,807.3,,,,
3223,10/30/21 11:15:00 PM,10.944,775.0,,,,
3224,10/30/21 11:30:00 PM,10.553,764.2,,,,
3225,10/30/21 11:45:00 PM,10.455,753.5,,,,
3226,10/31/21 12:00:00 AM,10.357,753.5,,,,
3227,10/31/21 12:15:00 AM,10.161,753.5,,,,
3228,10/31/21 12:30:00 AM,10.063,753.5,,,,
3229,10/31/21 12:45:00 AM,9.866,753.5,,,,
3230,10/31/21 01:00:00 AM,9.669,753.5,,,,
3231,10/31/21 01:15:00 AM,9.373,753.5,,,,
3232,10/31/21 01:30:00 AM,9.275,764.2,,,,
3233,10/31/21 01:45:00 AM,9.077,775.0,,,,
3234,10/31/21 02:00:00 AM,8.879,775.0,,,,
3235,10/31/21 02:15:00 AM,8.779,775.0,,,,
3236,10/31/21 02:30:00 AM,8.779,775.0,,,,
3237,10/31/21 02:45:00 AM,8.879,775.0,,,,
3238,10/31/21 03:00:00 AM,8.879,753.5,,,,
3239,10/31/21 03:15:00 AM,8.779,731.9,,,,
3240,10/31/21 03:30:00 AM,8.680,731.9,,,,
3241,10/31/21 03:45:00 AM,8.581,710.4,,,,
3242,10/31/21 04:00:00 AM,8.382,710.4,,,,
3243,10/31/21 04:15:00 AM,8.282,699.7,,,,
3244,10/31/21 04:30:00 AM,8.182,688.9,,,,
3245,10/31/21 04:45:00 AM,8.182,688.9,,,,
3246,10/31/21 05:00:00 AM,7.882,688.9,,,,
3247,10/31/21 05:15:00 AM,7.582,688.9,,,,
3248,10/31/21 05:30:00 AM,7.381,699.7,,,,
3249,10/31/21 05:45:00 AM,7.280,699.7,,,,
3250,10/31/21 06:00:00 AM,7.079,699.7,,,,
3251,10/31/21 06:15:00 AM,6.978,710.4,,,,
3252,10/31/21 06:30:00 AM,6.775,731.9,,,,
3253,10/31/21 06:45:00 AM,6.674,731.9,,,,
3254,10/31/21 07:00:00 AM,6.471,753.5,,,,
3255,10/31/21 07:15:00 AM,6.370,785.8,,,,
3256,10/31/21 07:30:00 AM,6.268,807.3,,,,
3257,10/31/21 07:45:00 AM,6.064,850.4,,,,
3258,10/31/21 08:00:00 AM,6.064,871.9,,,,
3259,10/31/21 08:15:00 AM,5.860,871.9,,,,
3260,10/31/21 08:30:00 AM,5.860,882.6,,,,
3261,10/31/21 08:45:00 AM,5.962,904.2,,,,
3262,10/31/21 09:00:00 AM,6.268,925.7,,,,
3263,10/31/21 09:15:00 AM,6.471,936.5,,,,
3264,10/31/21 09:30:00 AM,6.674,947.2,,,,
3265,10/31/21 09:45:00 AM,6.978,968.8,,,,
3266,10/31/21 10:00:00 AM,7.280,968.8,,,,
3267,10/31/21 10:15:00 AM,7.782,968.8,,,,
3268,10/31/21 10:30:00 AM,8.282,958.0,,,,
3269,10/31/21 10:45:00 AM,8.779,958.0,,,,
3270,10/31/21 11:00:00 AM,9.275,936.5,,,,
3271,10/31/21 11:15:00 AM,9.768,904.2,,,,
3272,10/31/21 11:30:00 AM,10.357,871.9,,,,
3273,10/31/21 11:45:00 AM,11.041,796.5,,,,
3274,10/31/21 12:00:00 PM,11.916,699.7,,,,
3275,10/31/21 12:15:00 PM,13.173,635.1,,,,
3276,10/31/21 12:30:00 PM,12.980,559.7,,,,
3277,10/31/21 12:45:00 PM,13.076,462.9,,,,
3278,10/31/21 01:00:00 PM,12.883,366.0,,,,
3279,10/31/21 01:15:00 PM,12.594,344.4,,,,
3280,10/31/21 01:30:00 PM,13.076,322.9,,,,
3281,10/31/21 01:45:00 PM,13.076,312.2,,,,
3282,10/31/21 02:00:00 PM,13.173,301.4,,,,
3283,10/31/21 02:15:00 PM,13.076,290.6,,,,
3284,10/31/21 02:30:00 PM,12.401,290.6,,,,
3285,10/31/21 02:45:00 PM,12.207,290.6,,,,
3286,10/31/21 03:00:00 PM,12.401,290.6,,,,
3287,10/31/21 03:15:00 PM,12.304,290.6,,,,
3288,10/31/21 03:30:00 PM,12.013,301.4,,,,
3289,10/31/21 03:45:00 PM,12.013,301.4,,,,
3290,10/31/21 04:00:00 PM,12.497,279.9,,,,
3291,10/31/21 04:15:00 PM,11.819,290.6,,,,
3292,10/31/21 04:30:00 PM,11.625,301.4,,,,
3293,10/31/21 04:45:00 PM,11.528,290.6,,,,
3294,10/31/21 05:00:00 PM,11.236,301.4,,,,
3295,10/31/21 05:15:00 PM,10.846,301.4,,,,
3296,10/31/21 05:30:00 PM,10.553,312.2,,,,
3297,10/31/21 05:45:00 PM,10.259,312.2,,,,
3298,10/31/21 06:00:00 PM,9.965,333.7,,,,
3299,10/31/21 06:15:00 PM,9.571,355.2,,,,
3300,10/31/21 06:30:00 PM,9.077,387.5,,,,
3301,10/31/21 06:45:00 PM,8.680,419.8,,,,
3302,10/31/21 07:00:00 PM,8.282,462.9,,,,
3303,10/31/21 07:15:00 PM,7.983,495.1,,,,
3304,10/31/21 07:30:00 PM,7.682,527.4,,,,
3305,10/31/21 07:45:00 PM,7.280,570.5,,,,
3306,10/31/21 08:00:00 PM,6.877,592.0,,,,
3307,10/31/21 08:15:00 PM,6.573,602.8,,,,
3308,10/31/21 08:30:00 PM,6.370,613.5,,,,
3309,10/31/21 08:45:00 PM,6.166,624.3,,,,
3310,10/31/21 09:00:00 PM,5.962,635.1,,,,
3311,10/31/21 09:15:00 PM,5.757,656.6,,,,
3312,10/31/21 09:30:00 PM,5.552,678.1,,,,
3313,10/31/21 09:45:00 PM,5.450,688.9,,,,
3314,10/31/21 10:00:00 PM,5.347,699.7,,,,
3315,10/31/21 10:15:00 PM,5.450,721.2,,,,
3316,10/31/21 10:30:00 PM,5.450,742.7,,,,
3317,10/31/21 10:45:00 PM,5.552,742.7,,,,
3318,10/31/21 11:00:00 PM,5.450,753.5,,,,
3319,10/31/21 11:15:00 PM,5.244,753.5,,,,
3320,10/31/21 11:30:00 PM,5.037,764.2,,,,
3321,10/31/21 11:45:00 PM,5.037,764.2,,,,
3322,11/01/21 12:00:00 AM,4.934,775.0,,,,
3323,11/01/21 12:15:00 AM,5.141,785.8,,,,
3324,11/01/21 12:30:00 AM,5.347,796.5,,,,
3325,11/01/21 12:45:00 AM,5.450,807.3,,,,
3326,11/01/21 01:00:00 AM,5.552,807.3,,,,
3327,11/01/21 01:15:00 AM,5.655,807.3,,,,
3328,11/01/21 01:30:00 AM,5.860,807.3,,,,
3329,11/01/21 01:45:00 AM,5.962,818.1,,,,
3330,11/01/21 02:00:00 AM,6.166,828.8,,,,
3331,11/01/21 02:15:00 AM,6.268,882.6,,,,
3332,11/01/21 02:30:00 AM,6.268,914.9,,,,
3333,11/01/21 02:45:00 AM,6.370,979.5,,,,
3334,11/01/21 03:00:00 AM,6.471,968.8,,,,
3335,11/01/21 03:15:00 AM,6.471,958.0,,,,
3336,11/01/21 03:30:00 AM,6.573,958.0,,,,
3337,11/01/21 03:45:00 AM,6.573,968.8,,,,
3338,11/01/21 04:00:00 AM,6.573,958.0,,,,
3339,11/01/21 04:15:00 AM,6.573,958.0,,,,
3340,11/01/21 04:30:00 AM,6.573,958.0,,,,
3341,11/01/21 04:45:00 AM,6.471,958.0,,,,
3342,11/01/21 05:00:00 AM,6.471,958.0,,,,
3343,11/01/21 05:15:00 AM,6.471,968.8,,,,
3344,11/01/21 05:30:00 AM,6.471,968.8,,,,
3345,11/01/21 05:45:00 AM,6.471,979.5,,,,
3346,11/01/21 06:00:00 AM,6.471,979.5,,,,
3347,11/01/21 06:15:00 AM,6.471,990.3,,,,
3348,11/01/21 06:30:00 AM,6.573,979.5,,,,
3349,11/01/21 06:45:00 AM,6.573,990.3,,,,
3350,11/01/21 07:00:00 AM,6.471,979.5,,,,
3351,11/01/21 07:15:00 AM,6.471,990.3,,,,
3352,11/01/21 07:30:00 AM,6.370,979.5,,,,
3353,11/01/21 07:45:00 AM,6.370,979.5,,,,
3354,11/01/21 08:00:00 AM,6.370,990.3,,,,
3355,11/01/21 08:15:00 AM,6.471,990.3,,,,
3356,11/01/21 08:30:00 AM,6.573,1001.0,,,,
3357,11/01/21 08:45:00 AM,6.471,990.3,,,,
3358,11/01/21 09:00:00 AM,6.573,990.3,,,,
3359,11/01/21 09:15:00 AM,6.573,979.5,,,,
3360,11/01/21 09:30:00 AM,6.471,968.8,,,,
3361,11/01/21 09:45:00 AM,6.471,968.8,,,,
3362,11/01/21 10:00:00 AM,6.370,958.0,,,,
3363,11/01/21 10:15:00 AM,6.370,947.2,,,,
3364,11/01/21 10:30:00 AM,6.370,947.2,,,,
3365,11/01/21 10:45:00 AM,6.471,947.2,,,,
3366,11/01/21 11:00:00 AM,6.775,947.2,,,,
3367,11/01/21 11:15:00 AM,6.775,947.2,,,,
3368,11/01/21 11:30:00 AM,6.674,947.2,,,,
3369,11/01/21 11:45:00 AM,6.978,947.2,,,,
3370,11/01/21 12:00:00 PM,7.381,947.2,,,,
3371,11/01/21 12:15:00 PM,7.682,947.2,,,,
3372,11/01/21 12:30:00 PM,7.882,936.5,,,,
3373,11/01/21 12:45:00 PM,7.983,925.7,,,,
3374,11/01/21 01:00:00 PM,7.983,925.7,,,,
3375,11/01/21 01:15:00 PM,7.983,914.9,,,,
3376,11/01/21 01:30:00 PM,7.882,904.2,,,,
3377,11/01/21 01:45:00 PM,7.582,904.2,,,,
3378,11/01/21 02:00:00 PM,7.682,904.2,,,,
3379,11/01/21 02:15:00 PM,7.782,904.2,,,,
3380,11/01/21 02:30:00 PM,7.882,893.4,,,,
3381,11/01/21 02:45:00 PM,7.983,893.4,,,,
3382,11/01/21 03:00:00 PM,7.882,882.6,,,,
3383,11/01/21 03:15:00 PM,7.882,882.6,,,,
3384,11/01/21 03:30:00 PM,7.983,882.6,,,,
3385,11/01/21 03:45:00 PM,7.983,871.9,,,,
3386,11/01/21 04:00:00 PM,7.882,871.9,,,,
3387,11/01/21 04:15:00 PM,7.983,861.1,,,,
3388,11/01/21 04:30:00 PM,7.882,861.1,,,,
3389,11/01/21 04:45:00 PM,7.782,861.1,,,,
3390,11/01/21 05:00:00 PM,7.582,861.1,,,,
3391,11/01/21 05:15:00 PM,7.280,861.1,,,,
3392,11/01/21 05:30:00 PM,7.179,871.9,,,,
3393,11/01/21 05:45:00 PM,7.079,871.9,,,,
3394,11/01/21 06:00:00 PM,6.978,882.6,,,,
3395,11/01/21 06:15:00 PM,6.978,882.6,,,,
3396,11/01/21 06:30:00 PM,6.775,882.6,,,,
3397,11/01/21 06:45:00 PM,6.674,904.2,,,,
3398,11/01/21 07:00:00 PM,6.674,914.9,,,,
3399,11/01/21 07:15:00 PM,6.573,925.7,,,,
3400,11/01/21 07:30:00 PM,6.573,936.5,,,,
3401,11/01/21 07:45:00 PM,6.573,947.2,,,,
3402,11/01/21 08:00:00 PM,6.573,947.2,,,,
3403,11/01/21 08:15:00 PM,6.573,958.0,,,,
3404,11/01/21 08:30:00 PM,6.573,958.0,,,,
3405,11/01/21 08:45:00 PM,6.573,968.8,,,,
3406,11/01/21 09:00:00 PM,6.471,968.8,,,,
3407,11/01/21 09:15:00 PM,6.268,968.8,,,,
3408,11/01/21 09:30:00 PM,6.166,968.8,,,,
3409,11/01/21 09:45:00 PM,6.166,979.5,,,,
3410,11/01/21 10:00:00 PM,6.166,990.3,,,,
3411,11/01/21 10:15:00 PM,6.166,990.3,,,,
3412,11/01/21 10:30:00 PM,6.268,1001.0,,,,
3413,11/01/21 10:45:00 PM,6.166,1001.0,,,,
3414,11/01/21 11:00:00 PM,6.166,1001.0,,,,
3415,11/01/21 11:15:00 PM,6.166,1001.0,,,,
3416,11/01/21 11:30:00 PM,6.166,1001.0,,,,
3417,11/01/21 11:45:00 PM,6.064,1011.8,,,,
3418,11/02/21 12:00:00 AM,6.064,1011.8,,,,
3419,11/02/21 12:15:00 AM,6.064,1011.8,,,,
3420,11/02/21 12:30:00 AM,6.064,1001.0,,,,
3421,11/02/21 12:45:00 AM,6.064,1001.0,,,,
3422,11/02/21 01:00:00 AM,5.962,1001.0,,,,
3423,11/02/21 01:15:00 AM,5.962,1011.8,,,,
3424,11/02/21 01:30:00 AM,5.860,1011.8,,,,
3425,11/02/21 01:45:00 AM,5.860,1011.8,,,,
3426,11/02/21 02:00:00 AM,5.962,1011.8,,,,
3427,11/02/21 02:15:00 AM,5.860,1022.6,,,,
3428,11/02/21 02:30:00 AM,5.860,1022.6,,,,
3429,11/02/21 02:45:00 AM,5.860,1022.6,,,,
3430,11/02/21 03:00:00 AM,5.860,1011.8,,,,
3431,11/02/21 03:15:00 AM,5.757,1001.0,,,,
3432,11/02/21 03:30:00 AM,5.757,990.3,,,,
3433,11/02/21 03:45:00 AM,5.757,990.3,,,,
3434,11/02/21 04:00:00 AM,5.655,990.3,,,,
3435,11/02/21 04:15:00 AM,5.655,990.3,,,,
3436,11/02/21 04:30:00 AM,5.552,990.3,,,,
3437,11/02/21 04:45:00 AM,5.450,990.3,,,,
3438,11/02/21 05:00:00 AM,5.347,990.3,,,,
3439,11/02/21 05:15:00 AM,5.141,979.5,,,,
3440,11/02/21 05:30:00 AM,5.037,990.3,,,,
3441,11/02/21 05:45:00 AM,4.831,979.5,,,,
3442,11/02/21 06:00:00 AM,4.623,979.5,,,,
3443,11/02/21 06:15:00 AM,4.415,968.8,,,,
3444,11/02/21 06:30:00 AM,4.102,968.8,,,,
3445,11/02/21 06:45:00 AM,3.683,958.0,,,,
3446,11/02/21 07:00:00 AM,3.261,947.2,,,,
3447,11/02/21 07:15:00 AM,3.049,947.2,,,,
3448,11/02/21 07:30:00 AM,2.943,947.2,,,,
3449,11/02/21 07:45:00 AM,2.837,947.2,,,,
3450,11/02/21 08:00:00 AM,2.837,936.5,,,,
3451,11/02/21 08:15:00 AM,2.837,936.5,,,,
3452,11/02/21 08:30:00 AM,2.837,936.5,,,,
3453,11/02/21 08:45:00 AM,3.049,947.2,,,,
3454,11/02/21 09:00:00 AM,3.472,958.0,,,,
3455,11/02/21 09:15:00 AM,4.207,968.8,,,,
3456,11/02/21 09:30:00 AM,5.037,968.8,,,,
3457,11/02/21 09:45:00 AM,5.552,968.8,,,,
3458,11/02/21 10:00:00 AM,6.166,968.8,,,,
3459,11/02/21 10:15:00 AM,6.471,968.8,,,,
3460,11/02/21 10:30:00 AM,6.674,958.0,,,,
3461,11/02/21 10:45:00 AM,6.877,947.2,,,,
3462,11/02/21 11:00:00 AM,7.481,914.9,,,,
3463,11/02/21 11:15:00 AM,8.082,914.9,,,,
3464,11/02/21 11:30:00 AM,8.382,904.2,,,,
3465,11/02/21 11:45:00 AM,8.581,904.2,,,,
3466,11/02/21 12:00:00 PM,8.978,893.4,,,,
3467,11/02/21 12:15:00 PM,9.176,882.6,,,,
3468,11/02/21 12:30:00 PM,9.176,861.1,,,,
3469,11/02/21 12:45:00 PM,9.965,839.6,,,,
3470,11/02/21 01:00:00 PM,10.161,818.1,,,,
3471,11/02/21 01:15:00 PM,10.161,796.5,,,,
3472,11/02/21 01:30:00 PM,10.161,775.0,,,,
3473,11/02/21 01:45:00 PM,10.259,753.5,,,,
3474,11/02/21 02:00:00 PM,10.161,742.7,,,,
3475,11/02/21 02:15:00 PM,9.965,721.2,,,,
3476,11/02/21 02:30:00 PM,9.768,699.7,,,,
3477,11/02/21 02:45:00 PM,9.571,688.9,,,,
3478,11/02/21 03:00:00 PM,9.571,678.1,,,,
3479,11/02/21 03:15:00 PM,9.571,667.4,,,,
3480,11/02/21 03:30:00 PM,9.571,656.6,,,,
3481,11/02/21 03:45:00 PM,9.472,645.8,,,,
3482,11/02/21 04:00:00 PM,9.472,645.8,,,,
3483,11/02/21 04:15:00 PM,9.571,635.1,,,,
3484,11/02/21 04:30:00 PM,9.472,635.1,,,,
3485,11/02/21 04:45:00 PM,9.373,635.1,,,,
3486,11/02/21 05:00:00 PM,9.275,635.1,,,,
3487,11/02/21 05:15:00 PM,9.077,645.8,,,,
3488,11/02/21 05:30:00 PM,8.779,645.8,,,,
3489,11/02/21 05:45:00 PM,8.680,656.6,,,,
3490,11/02/21 06:00:00 PM,8.581,667.4,,,,
3491,11/02/21 06:15:00 PM,8.282,667.4,,,,
3492,11/02/21 06:30:00 PM,7.983,678.1,,,,
3493,11/02/21 06:45:00 PM,7.682,688.9,,,,
3494,11/02/21 07:00:00 PM,7.381,688.9,,,,
3495,11/02/21 07:15:00 PM,7.280,710.4,,,,
3496,11/02/21 07:30:00 PM,7.280,721.2,,,,
3497,11/02/21 07:45:00 PM,7.179,731.9,,,,
3498,11/02/21 08:00:00 PM,7.079,742.7,,,,
3499,11/02/21 08:15:00 PM,7.079,742.7,,,,
3500,11/02/21 08:30:00 PM,7.079,753.5,,,,
3501,11/02/21 08:45:00 PM,6.877,753.5,,,,
3502,11/02/21 09:00:00 PM,6.775,764.2,,,,
3503,11/02/21 09:15:00 PM,6.674,775.0,,,,
3504,11/02/21 09:30:00 PM,6.471,785.8,,,,
3505,11/02/21 09:45:00 PM,6.268,785.8,,,,
3506,11/02/21 10:00:00 PM,6.166,807.3,,,,
3507,11/02/21 10:15:00 PM,5.962,807.3,,,,
3508,11/02/21 10:30:00 PM,5.757,818.1,,,,
3509,11/02/21 10:45:00 PM,5.552,818.1,,,,
3510,11/02/21 11:00:00 PM,5.347,828.8,,,,
3511,11/02/21 11:15:00 PM,5.141,828.8,,,,
3512,11/02/21 11:30:00 PM,4.934,839.6,,,,
3513,11/02/21 11:45:00 PM,4.727,839.6,,,,
3514,11/03/21 12:00:00 AM,4.623,925.7,,,,
3515,11/03/21 12:15:00 AM,4.415,936.5,,,,
3516,11/03/21 12:30:00 AM,4.311,947.2,,,,
3517,11/03/21 12:45:00 AM,4.311,947.2,,,,
3518,11/03/21 01:00:00 AM,4.102,947.2,,,,
3519,11/03/21 01:15:00 AM,3.998,958.0,,,,
3520,11/03/21 01:30:00 AM,3.998,947.2,,,,
3521,11/03/21 01:45:00 AM,3.893,947.2,,,,
3522,11/03/21 02:00:00 AM,3.788,947.2,,,,
3523,11/03/21 02:15:00 AM,3.683,947.2,,,,
3524,11/03/21 02:30:00 AM,3.578,947.2,,,,
3525,11/03/21 02:45:00 AM,3.472,947.2,,,,
3526,11/03/21 03:00:00 AM,3.367,936.5,,,,
3527,11/03/21 03:15:00 AM,3.155,936.5,,,,
3528,11/03/21 03:30:00 AM,3.049,947.2,,,,
3529,11/03/21 03:45:00 AM,3.049,936.5,,,,
3530,11/03/21 04:00:00 AM,3.155,947.2,,,,
3531,11/03/21 04:15:00 AM,3.261,947.2,,,,
3532,11/03/21 04:30:00 AM,3.472,947.2,,,,
3533,11/03/21 04:45:00 AM,3.788,958.0,,,,
3534,11/03/21 05:00:00 AM,3.998,958.0,,,,
3535,11/03/21 05:15:00 AM,4.311,958.0,,,,
3536,11/03/21 05:30:00 AM,4.519,958.0,,,,
3537,11/03/21 05:45:00 AM,4.623,968.8,,,,
3538,11/03/21 06:00:00 AM,4.727,979.5,,,,
3539,11/03/21 06:15:00 AM,4.934,968.8,,,,
3540,11/03/21 06:30:00 AM,5.037,968.8,,,,
3541,11/03/21 06:45:00 AM,5.037,968.8,,,,
3542,11/03/21 07:00:00 AM,5.141,968.8,,,,
3543,11/03/21 07:15:00 AM,5.244,968.8,,,,
3544,11/03/21 07:30:00 AM,5.244,958.0,,,,
3545,11/03/21 07:45:00 AM,5.347,958.0,,,,
3546,11/03/21 08:00:00 AM,5.450,947.2,,,,
3547,11/03/21 08:15:00 AM,5.450,947.2,,,,
3548,11/03/21 08:30:00 AM,5.552,958.0,,,,
3549,11/03/21 08:45:00 AM,5.655,958.0,,,,
3550,11/03/21 09:00:00 AM,5.860,958.0,,,,
3551,11/03/21 09:15:00 AM,6.166,958.0,,,,
3552,11/03/21 09:30:00 AM,6.471,958.0,,,,
3553,11/03/21 09:45:00 AM,6.674,947.2,,,,
3554,11/03/21 10:00:00 AM,6.775,882.6,,,,
3555,11/03/21 10:15:00 AM,6.978,882.6,,,,
3556,11/03/21 10:30:00 AM,7.079,882.6,,,,
3557,11/03/21 10:45:00 AM,7.179,882.6,,,,
3558,11/03/21 11:00:00 AM,7.280,871.9,,,,
3559,11/03/21 11:15:00 AM,7.381,871.9,,,,
3560,11/03/21 11:30:00 AM,7.381,871.9,,,,
3561,11/03/21 11:45:00 AM,7.481,871.9,,,,
3562,11/03/21 12:00:00 PM,7.782,871.9,,,,
3563,11/03/21 12:15:00 PM,8.182,871.9,,,,
3564,11/03/21 12:30:00 PM,8.382,861.1,,,,
3565,11/03/21 12:45:00 PM,8.779,850.4,,,,
3566,11/03/21 01:00:00 PM,9.077,839.6,,,,
3567,11/03/21 01:15:00 PM,9.472,818.1,,,,
3568,11/03/21 01:30:00 PM,9.669,785.8,,,,
3569,11/03/21 01:45:00 PM,9.768,753.5,,,,
3570,11/03/21 02:00:00 PM,9.866,731.9,,,,
3571,11/03/21 02:15:00 PM,9.965,688.9,,,,
3572,11/03/21 02:30:00 PM,10.259,635.1,,,,
3573,11/03/21 02:45:00 PM,10.259,527.4,,,,
3574,11/03/21 03:00:00 PM,10.259,452.1,,,,
3575,11/03/21 03:15:00 PM,9.965,387.5,,,,
3576,11/03/21 03:30:00 PM,9.768,344.4,,,,
3577,11/03/21 03:45:00 PM,9.965,344.4,,,,
3578,11/03/21 04:00:00 PM,9.965,344.4,,,,
3579,11/03/21 04:15:00 PM,9.866,322.9,,,,
3580,11/03/21 04:30:00 PM,9.768,333.7,,,,
3581,11/03/21 04:45:00 PM,9.669,333.7,,,,
3582,11/03/21 05:00:00 PM,9.373,333.7,,,,
3583,11/03/21 05:15:00 PM,9.176,344.4,,,,
3584,11/03/21 05:30:00 PM,8.978,344.4,,,,
3585,11/03/21 05:45:00 PM,8.779,355.2,,,,
3586,11/03/21 06:00:00 PM,8.581,366.0,,,,
3587,11/03/21 06:15:00 PM,8.382,366.0,,,,
3588,11/03/21 06:30:00 PM,8.182,376.7,,,,
3589,11/03/21 06:45:00 PM,8.082,387.5,,,,
3590,11/03/21 07:00:00 PM,7.983,398.3,,,,
3591,11/03/21 07:15:00 PM,7.882,409.0,,,,
3592,11/03/21 07:30:00 PM,7.882,409.0,,,,
3593,11/03/21 07:45:00 PM,7.782,409.0,,,,
3594,11/03/21 08:00:00 PM,7.682,409.0,,,,
3595,11/03/21 08:15:00 PM,7.582,398.3,,,,
3596,11/03/21 08:30:00 PM,7.582,419.8,,,,
3597,11/03/21 08:45:00 PM,7.582,419.8,,,,
3598,11/03/21 09:00:00 PM,7.481,419.8,,,,
3599,11/03/21 09:15:00 PM,7.481,419.8,,,,
3600,11/03/21 09:30:00 PM,7.481,430.6,,,,
3601,11/03/21 09:45:00 PM,7.381,430.6,,,,
3602,11/03/21 10:00:00 PM,7.381,441.3,,,,
3603,11/03/21 10:15:00 PM,7.381,441.3,,,,
3604,11/03/21 10:30:00 PM,7.381,452.1,,,,
3605,11/03/21 10:45:00 PM,7.280,462.9,,,,
3606,11/03/21 11:00:00 PM,7.179,462.9,,,,
