"Plot Title: 21044159"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21044159, SEN S/N: 21044159)","Intensity, Lux (LGR S/N: 21044159, SEN S/N: 21044159)","Coupler Attached (LGR S/N: 21044159)","Stopped (LGR S/N: 21044159)","End Of File (LGR S/N: 21044159)"
42,09/27/21 09:15:00 PM,22.238,99200.7,,,
43,09/27/21 09:30:00 PM,22.046,99200.7,,,
44,09/27/21 09:45:00 PM,21.855,99200.7,,,
45,09/27/21 10:00:00 PM,21.664,99200.7,,,
46,09/27/21 10:15:00 PM,21.473,99200.7,,,
47,09/27/21 10:30:00 PM,21.378,99200.7,,,
48,09/27/21 10:45:00 PM,21.187,93689.5,,,
49,09/27/21 11:00:00 PM,21.091,93689.5,,,
50,09/27/21 11:15:00 PM,20.901,93689.5,,,
51,09/27/21 11:30:00 PM,20.805,93689.5,,,
52,09/27/21 11:45:00 PM,20.615,93689.5,,,
53,09/28/21 12:00:00 AM,20.519,93689.5,,,
54,09/28/21 12:15:00 AM,20.329,93689.5,,,
55,09/28/21 12:30:00 AM,20.234,93689.5,,,
56,09/28/21 12:45:00 AM,20.138,93689.5,,,
57,09/28/21 01:00:00 AM,19.948,93689.5,,,
58,09/28/21 01:15:00 AM,19.853,93689.5,,,
59,09/28/21 01:30:00 AM,19.758,93689.5,,,
60,09/28/21 01:45:00 AM,19.662,93689.5,,,
61,09/28/21 02:00:00 AM,19.472,93689.5,,,
62,09/28/21 02:15:00 AM,19.377,93689.5,,,
63,09/28/21 02:30:00 AM,19.282,93689.5,,,
64,09/28/21 02:45:00 AM,19.187,93689.5,,,
65,09/28/21 03:00:00 AM,19.092,93689.5,,,
66,09/28/21 03:15:00 AM,18.996,93689.5,,,
67,09/28/21 03:30:00 AM,18.901,93689.5,,,
68,09/28/21 03:45:00 AM,18.806,93689.5,,,
69,09/28/21 04:00:00 AM,18.711,93689.5,,,
70,09/28/21 04:15:00 AM,18.616,93689.5,,,
71,09/28/21 04:30:00 AM,18.521,93689.5,,,
72,09/28/21 04:45:00 AM,18.521,93689.5,,,
73,09/28/21 05:00:00 AM,18.426,93689.5,,,
74,09/28/21 05:15:00 AM,18.331,93689.5,,,
75,09/28/21 05:30:00 AM,18.236,93689.5,,,
76,09/28/21 05:45:00 AM,18.236,93689.5,,,
77,09/28/21 06:00:00 AM,18.140,99200.7,,,
78,09/28/21 06:15:00 AM,18.045,99200.7,,,
79,09/28/21 06:30:00 AM,18.045,99200.7,,,
80,09/28/21 06:45:00 AM,17.950,99200.7,,,
81,09/28/21 07:00:00 AM,17.855,99200.7,,,
82,09/28/21 07:15:00 AM,17.760,99200.7,,,
83,09/28/21 07:30:00 AM,17.760,99200.7,,,
84,09/28/21 07:45:00 AM,17.665,99200.7,,,
85,09/28/21 08:00:00 AM,17.665,99200.7,,,
86,09/28/21 08:15:00 AM,17.570,99200.7,,,
87,09/28/21 08:30:00 AM,17.570,99200.7,,,
88,09/28/21 08:45:00 AM,17.570,99200.7,,,
89,09/28/21 09:00:00 AM,17.665,99200.7,,,
90,09/28/21 09:15:00 AM,17.665,99200.7,,,
91,09/28/21 09:30:00 AM,17.665,99200.7,,,
92,09/28/21 09:45:00 AM,17.760,99200.7,,,
93,09/28/21 10:00:00 AM,17.760,99200.7,,,
94,09/28/21 10:15:00 AM,18.045,99200.7,,,
95,09/28/21 10:30:00 AM,18.616,99200.7,,,
96,09/28/21 10:45:00 AM,19.187,99200.7,,,
97,09/28/21 11:00:00 AM,19.092,99200.7,,,
98,09/28/21 11:15:00 AM,19.187,99200.7,,,
99,09/28/21 11:30:00 AM,20.043,104711.8,,,
100,09/28/21 11:45:00 AM,20.996,104711.8,,,
101,09/28/21 12:00:00 PM,21.855,104711.8,,,
102,09/28/21 12:15:00 PM,22.525,104711.8,,,
103,09/28/21 12:30:00 PM,23.196,104711.8,,,
104,09/28/21 12:45:00 PM,24.062,110223.0,,,
105,09/28/21 01:00:00 PM,24.448,110223.0,,,
106,09/28/21 01:15:00 PM,24.835,110223.0,,,
107,09/28/21 01:30:00 PM,25.125,110223.0,,,
108,09/28/21 01:45:00 PM,25.610,110223.0,,,
109,09/28/21 02:00:00 PM,26.097,110223.0,,,
110,09/28/21 02:15:00 PM,26.195,110223.0,,,
111,09/28/21 02:30:00 PM,26.585,110223.0,,,
112,09/28/21 02:45:00 PM,26.683,110223.0,,,
113,09/28/21 03:00:00 PM,26.781,110223.0,,,
114,09/28/21 03:15:00 PM,26.879,110223.0,,,
115,09/28/21 03:30:00 PM,26.977,110223.0,,,
116,09/28/21 03:45:00 PM,26.879,110223.0,,,
117,09/28/21 04:00:00 PM,26.683,110223.0,,,
118,09/28/21 04:15:00 PM,26.488,110223.0,,,
119,09/28/21 04:30:00 PM,26.292,110223.0,,,
120,09/28/21 04:45:00 PM,26.097,110223.0,,,
121,09/28/21 05:00:00 PM,25.708,110223.0,,,
122,09/28/21 05:15:00 PM,25.513,110223.0,,,
123,09/28/21 05:30:00 PM,25.319,110223.0,,,
124,09/28/21 05:45:00 PM,25.125,110223.0,,,
125,09/28/21 06:00:00 PM,24.835,110223.0,,,
126,09/28/21 06:15:00 PM,24.545,110223.0,,,
127,09/28/21 06:30:00 PM,24.255,110223.0,,,
128,09/28/21 06:45:00 PM,23.966,104711.8,,,
129,09/28/21 07:00:00 PM,23.773,104711.8,,,
130,09/28/21 07:15:00 PM,23.581,104711.8,,,
131,09/28/21 07:30:00 PM,23.292,104711.8,,,
132,09/28/21 07:45:00 PM,23.004,104711.8,,,
133,09/28/21 08:00:00 PM,22.812,104711.8,,,
134,09/28/21 08:15:00 PM,22.525,104711.8,,,
135,09/28/21 08:30:00 PM,22.333,104711.8,,,
136,09/28/21 08:45:00 PM,22.142,104711.8,,,
137,09/28/21 09:00:00 PM,21.951,104711.8,,,
138,09/28/21 09:15:00 PM,21.760,104711.8,,,
139,09/28/21 09:30:00 PM,21.569,104711.8,,,
140,09/28/21 09:45:00 PM,21.378,104711.8,,,
141,09/28/21 10:00:00 PM,21.187,104711.8,,,
142,09/28/21 10:15:00 PM,20.996,104711.8,,,
143,09/28/21 10:30:00 PM,20.805,99200.7,,,
144,09/28/21 10:45:00 PM,20.710,104711.8,,,
145,09/28/21 11:00:00 PM,20.519,99200.7,,,
146,09/28/21 11:15:00 PM,20.424,99200.7,,,
147,09/28/21 11:30:00 PM,20.234,99200.7,,,
148,09/28/21 11:45:00 PM,20.138,99200.7,,,
149,09/29/21 12:00:00 AM,20.043,99200.7,,,
150,09/29/21 12:15:00 AM,19.948,99200.7,,,
151,09/29/21 12:30:00 AM,19.758,99200.7,,,
152,09/29/21 12:45:00 AM,19.662,99200.7,,,
153,09/29/21 01:00:00 AM,19.567,99200.7,,,
154,09/29/21 01:15:00 AM,19.472,99200.7,,,
155,09/29/21 01:30:00 AM,19.377,99200.7,,,
156,09/29/21 01:45:00 AM,19.377,99200.7,,,
157,09/29/21 02:00:00 AM,19.282,99200.7,,,
158,09/29/21 02:15:00 AM,19.187,99200.7,,,
159,09/29/21 02:30:00 AM,19.092,99200.7,,,
160,09/29/21 02:45:00 AM,19.092,99200.7,,,
161,09/29/21 03:00:00 AM,18.996,99200.7,,,
162,09/29/21 03:15:00 AM,18.901,99200.7,,,
163,09/29/21 03:30:00 AM,18.901,99200.7,,,
164,09/29/21 03:45:00 AM,18.806,99200.7,,,
165,09/29/21 04:00:00 AM,18.806,99200.7,,,
166,09/29/21 04:15:00 AM,18.806,99200.7,,,
167,09/29/21 04:30:00 AM,18.711,99200.7,,,
168,09/29/21 04:45:00 AM,18.711,99200.7,,,
169,09/29/21 05:00:00 AM,18.616,99200.7,,,
170,09/29/21 05:15:00 AM,18.616,99200.7,,,
171,09/29/21 05:30:00 AM,18.521,99200.7,,,
172,09/29/21 05:45:00 AM,18.521,99200.7,,,
173,09/29/21 06:00:00 AM,18.521,99200.7,,,
174,09/29/21 06:15:00 AM,18.426,99200.7,,,
175,09/29/21 06:30:00 AM,18.426,99200.7,,,
176,09/29/21 06:45:00 AM,18.426,99200.7,,,
177,09/29/21 07:00:00 AM,18.426,99200.7,,,
178,09/29/21 07:15:00 AM,18.331,99200.7,,,
179,09/29/21 07:30:00 AM,18.331,99200.7,,,
180,09/29/21 07:45:00 AM,18.331,99200.7,,,
181,09/29/21 08:00:00 AM,18.331,99200.7,,,
182,09/29/21 08:15:00 AM,18.331,99200.7,,,
183,09/29/21 08:30:00 AM,18.426,99200.7,,,
184,09/29/21 08:45:00 AM,18.426,99200.7,,,
185,09/29/21 09:00:00 AM,18.521,99200.7,,,
186,09/29/21 09:15:00 AM,18.521,99200.7,,,
187,09/29/21 09:30:00 AM,18.616,99200.7,,,
188,09/29/21 09:45:00 AM,18.806,99200.7,,,
189,09/29/21 10:00:00 AM,18.996,99200.7,,,
190,09/29/21 10:15:00 AM,19.092,99200.7,,,
191,09/29/21 10:30:00 AM,19.282,99200.7,,,
192,09/29/21 10:45:00 AM,19.472,104711.8,,,
193,09/29/21 11:00:00 AM,19.662,104711.8,,,
194,09/29/21 11:15:00 AM,19.948,104711.8,,,
195,09/29/21 11:30:00 AM,20.519,99200.7,,,
196,09/29/21 11:45:00 AM,21.378,104711.8,,,
197,09/29/21 12:00:00 PM,21.855,104711.8,,,
198,09/29/21 12:15:00 PM,22.046,104711.8,,,
199,09/29/21 12:30:00 PM,22.333,104711.8,,,
200,09/29/21 12:45:00 PM,22.429,104711.8,,,
201,09/29/21 01:00:00 PM,22.525,104711.8,,,
202,09/29/21 01:15:00 PM,22.621,104711.8,,,
203,09/29/21 01:30:00 PM,22.812,104711.8,,,
204,09/29/21 01:45:00 PM,22.908,104711.8,,,
205,09/29/21 02:00:00 PM,22.908,104711.8,,,
206,09/29/21 02:15:00 PM,23.004,104711.8,,,
207,09/29/21 02:30:00 PM,23.004,104711.8,,,
208,09/29/21 02:45:00 PM,23.100,104711.8,,,
209,09/29/21 03:00:00 PM,23.581,110223.0,,,
210,09/29/21 03:15:00 PM,23.773,110223.0,,,
211,09/29/21 03:30:00 PM,23.869,110223.0,,,
212,09/29/21 03:45:00 PM,23.869,110223.0,,,
213,09/29/21 04:00:00 PM,23.773,110223.0,,,
214,09/29/21 04:15:00 PM,23.773,110223.0,,,
215,09/29/21 04:30:00 PM,23.677,104711.8,,,
216,09/29/21 04:45:00 PM,23.581,104711.8,,,
217,09/29/21 05:00:00 PM,23.484,104711.8,,,
218,09/29/21 05:15:00 PM,23.388,104711.8,,,
219,09/29/21 05:30:00 PM,23.292,104711.8,,,
220,09/29/21 05:45:00 PM,23.292,104711.8,,,
221,09/29/21 06:00:00 PM,23.196,104711.8,,,
222,09/29/21 06:15:00 PM,23.100,104711.8,,,
223,09/29/21 06:30:00 PM,23.004,104711.8,,,
224,09/29/21 06:45:00 PM,22.908,104711.8,,,
225,09/29/21 07:00:00 PM,22.812,104711.8,,,
226,09/29/21 07:15:00 PM,22.621,104711.8,,,
227,09/29/21 07:30:00 PM,22.525,104711.8,,,
228,09/29/21 07:45:00 PM,22.429,104711.8,,,
229,09/29/21 08:00:00 PM,22.238,104711.8,,,
230,09/29/21 08:15:00 PM,22.142,104711.8,,,
231,09/29/21 08:30:00 PM,22.046,104711.8,,,
232,09/29/21 08:45:00 PM,21.951,104711.8,,,
233,09/29/21 09:00:00 PM,21.855,104711.8,,,
234,09/29/21 09:15:00 PM,21.760,104711.8,,,
235,09/29/21 09:30:00 PM,21.760,104711.8,,,
236,09/29/21 09:45:00 PM,21.664,104711.8,,,
237,09/29/21 10:00:00 PM,21.569,104711.8,,,
238,09/29/21 10:15:00 PM,21.473,104711.8,,,
239,09/29/21 10:30:00 PM,21.473,104711.8,,,
240,09/29/21 10:45:00 PM,21.378,104711.8,,,
241,09/29/21 11:00:00 PM,21.282,104711.8,,,
242,09/29/21 11:15:00 PM,21.282,104711.8,,,
243,09/29/21 11:30:00 PM,21.187,104711.8,,,
244,09/29/21 11:45:00 PM,21.091,104711.8,,,
245,09/30/21 12:00:00 AM,21.091,104711.8,,,
246,09/30/21 12:15:00 AM,20.996,104711.8,,,
247,09/30/21 12:30:00 AM,20.901,104711.8,,,
248,09/30/21 12:45:00 AM,20.805,104711.8,,,
249,09/30/21 01:00:00 AM,20.710,104711.8,,,
250,09/30/21 01:15:00 AM,20.710,104711.8,,,
251,09/30/21 01:30:00 AM,20.615,104711.8,,,
252,09/30/21 01:45:00 AM,20.519,104711.8,,,
253,09/30/21 02:00:00 AM,20.424,104711.8,,,
254,09/30/21 02:15:00 AM,20.329,104711.8,,,
255,09/30/21 02:30:00 AM,20.234,104711.8,,,
256,09/30/21 02:45:00 AM,20.234,104711.8,,,
257,09/30/21 03:00:00 AM,20.138,104711.8,,,
258,09/30/21 03:15:00 AM,20.138,104711.8,,,
259,09/30/21 03:30:00 AM,20.043,104711.8,,,
260,09/30/21 03:45:00 AM,19.948,104711.8,,,
261,09/30/21 04:00:00 AM,19.853,104711.8,,,
262,09/30/21 04:15:00 AM,19.853,104711.8,,,
263,09/30/21 04:30:00 AM,19.758,104711.8,,,
264,09/30/21 04:45:00 AM,19.662,104711.8,,,
265,09/30/21 05:00:00 AM,19.567,104711.8,,,
266,09/30/21 05:15:00 AM,19.567,104711.8,,,
267,09/30/21 05:30:00 AM,19.472,104711.8,,,
268,09/30/21 05:45:00 AM,19.472,104711.8,,,
269,09/30/21 06:00:00 AM,19.472,104711.8,,,
270,09/30/21 06:15:00 AM,19.472,104711.8,,,
271,09/30/21 06:30:00 AM,19.472,104711.8,,,
272,09/30/21 06:45:00 AM,19.377,104711.8,,,
273,09/30/21 07:00:00 AM,19.377,104711.8,,,
274,09/30/21 07:15:00 AM,19.377,104711.8,,,
275,09/30/21 07:30:00 AM,19.472,104711.8,,,
276,09/30/21 07:45:00 AM,19.472,104711.8,,,
277,09/30/21 08:00:00 AM,19.472,104711.8,,,
278,09/30/21 08:15:00 AM,19.472,104711.8,,,
279,09/30/21 08:30:00 AM,19.472,104711.8,,,
280,09/30/21 08:45:00 AM,19.567,104711.8,,,
281,09/30/21 09:00:00 AM,19.662,104711.8,,,
282,09/30/21 09:15:00 AM,19.758,104711.8,,,
283,09/30/21 09:30:00 AM,19.853,104711.8,,,
284,09/30/21 09:45:00 AM,19.948,104711.8,,,
285,09/30/21 10:00:00 AM,20.138,104711.8,,,
286,09/30/21 10:15:00 AM,20.138,104711.8,,,
287,09/30/21 10:30:00 AM,20.138,104711.8,,,
288,09/30/21 10:45:00 AM,20.043,99200.7,,,
289,09/30/21 11:00:00 AM,19.948,99200.7,,,
290,09/30/21 11:15:00 AM,19.948,99200.7,,,
291,09/30/21 11:30:00 AM,20.043,99200.7,,,
292,09/30/21 11:45:00 AM,20.043,99200.7,,,
293,09/30/21 12:00:00 PM,20.234,99200.7,,,
294,09/30/21 12:15:00 PM,20.519,93689.5,,,
295,09/30/21 12:30:00 PM,20.615,93689.5,,,
296,09/30/21 12:45:00 PM,20.615,93689.5,,,
297,09/30/21 01:00:00 PM,20.710,93689.5,,,
298,09/30/21 01:15:00 PM,20.805,93689.5,,,
299,09/30/21 01:30:00 PM,20.996,93689.5,,,
300,09/30/21 01:45:00 PM,21.091,93689.5,,,
301,09/30/21 02:00:00 PM,21.091,93689.5,,,
302,09/30/21 02:15:00 PM,20.996,93689.5,,,
303,09/30/21 02:30:00 PM,21.091,99200.7,,,
304,09/30/21 02:45:00 PM,21.569,99200.7,,,
305,09/30/21 03:00:00 PM,21.855,99200.7,,,
306,09/30/21 03:15:00 PM,22.238,99200.7,,,
307,09/30/21 03:30:00 PM,22.333,99200.7,,,
308,09/30/21 03:45:00 PM,22.429,99200.7,,,
309,09/30/21 04:00:00 PM,22.525,99200.7,,,
310,09/30/21 04:15:00 PM,22.525,99200.7,,,
311,09/30/21 04:30:00 PM,22.525,99200.7,,,
312,09/30/21 04:45:00 PM,22.525,99200.7,,,
313,09/30/21 05:00:00 PM,22.525,99200.7,,,
314,09/30/21 05:15:00 PM,22.429,99200.7,,,
315,09/30/21 05:30:00 PM,22.333,99200.7,,,
316,09/30/21 05:45:00 PM,22.238,104711.8,,,
317,09/30/21 06:00:00 PM,22.142,104711.8,,,
318,09/30/21 06:15:00 PM,22.046,104711.8,,,
319,09/30/21 06:30:00 PM,21.951,104711.8,,,
320,09/30/21 06:45:00 PM,21.760,104711.8,,,
321,09/30/21 07:00:00 PM,21.664,104711.8,,,
322,09/30/21 07:15:00 PM,21.473,104711.8,,,
323,09/30/21 07:30:00 PM,21.282,104711.8,,,
324,09/30/21 07:45:00 PM,21.091,104711.8,,,
325,09/30/21 08:00:00 PM,20.996,104711.8,,,
326,09/30/21 08:15:00 PM,20.805,104711.8,,,
327,09/30/21 08:30:00 PM,20.710,104711.8,,,
328,09/30/21 08:45:00 PM,20.519,99200.7,,,
329,09/30/21 09:00:00 PM,20.424,99200.7,,,
330,09/30/21 09:15:00 PM,20.329,99200.7,,,
331,09/30/21 09:30:00 PM,20.138,99200.7,,,
332,09/30/21 09:45:00 PM,20.043,99200.7,,,
333,09/30/21 10:00:00 PM,19.853,99200.7,,,
334,09/30/21 10:15:00 PM,19.758,99200.7,,,
335,09/30/21 10:30:00 PM,19.662,99200.7,,,
336,09/30/21 10:45:00 PM,19.567,99200.7,,,
337,09/30/21 11:00:00 PM,19.377,99200.7,,,
338,09/30/21 11:15:00 PM,19.282,99200.7,,,
339,09/30/21 11:30:00 PM,19.092,99200.7,,,
340,09/30/21 11:45:00 PM,18.996,99200.7,,,
341,10/01/21 12:00:00 AM,18.806,99200.7,,,
342,10/01/21 12:15:00 AM,18.711,99200.7,,,
343,10/01/21 12:30:00 AM,18.616,99200.7,,,
344,10/01/21 12:45:00 AM,18.521,99200.7,,,
345,10/01/21 01:00:00 AM,18.426,99200.7,,,
346,10/01/21 01:15:00 AM,18.331,99200.7,,,
347,10/01/21 01:30:00 AM,18.236,99200.7,,,
348,10/01/21 01:45:00 AM,18.236,99200.7,,,
349,10/01/21 02:00:00 AM,18.045,99200.7,,,
350,10/01/21 02:15:00 AM,17.950,99200.7,,,
351,10/01/21 02:30:00 AM,17.855,99200.7,,,
352,10/01/21 02:45:00 AM,17.760,99200.7,,,
353,10/01/21 03:00:00 AM,17.665,99200.7,,,
354,10/01/21 03:15:00 AM,17.570,99200.7,,,
355,10/01/21 03:30:00 AM,17.475,99200.7,,,
356,10/01/21 03:45:00 AM,17.379,99200.7,,,
357,10/01/21 04:00:00 AM,17.284,99200.7,,,
358,10/01/21 04:15:00 AM,17.189,99200.7,,,
359,10/01/21 04:30:00 AM,17.094,99200.7,,,
360,10/01/21 04:45:00 AM,16.999,99200.7,,,
361,10/01/21 05:00:00 AM,16.999,99200.7,,,
362,10/01/21 05:15:00 AM,16.808,99200.7,,,
363,10/01/21 05:30:00 AM,16.713,99200.7,,,
364,10/01/21 05:45:00 AM,16.618,99200.7,,,
365,10/01/21 06:00:00 AM,16.618,99200.7,,,
366,10/01/21 06:15:00 AM,16.523,99200.7,,,
367,10/01/21 06:30:00 AM,16.427,99200.7,,,
368,10/01/21 06:45:00 AM,16.427,99200.7,,,
369,10/01/21 07:00:00 AM,16.427,99200.7,,,
370,10/01/21 07:15:00 AM,16.427,99200.7,,,
371,10/01/21 07:30:00 AM,16.427,99200.7,,,
372,10/01/21 07:45:00 AM,16.427,99200.7,,,
373,10/01/21 08:00:00 AM,16.523,99200.7,,,
374,10/01/21 08:15:00 AM,16.523,99200.7,,,
375,10/01/21 08:30:00 AM,16.523,99200.7,,,
376,10/01/21 08:45:00 AM,16.618,99200.7,,,
377,10/01/21 09:00:00 AM,16.618,99200.7,,,
378,10/01/21 09:15:00 AM,16.713,99200.7,,,
379,10/01/21 09:30:00 AM,16.808,99200.7,,,
380,10/01/21 09:45:00 AM,16.903,99200.7,,,
381,10/01/21 10:00:00 AM,16.999,99200.7,,,
382,10/01/21 10:15:00 AM,17.189,99200.7,,,
383,10/01/21 10:30:00 AM,17.570,99200.7,,,
384,10/01/21 10:45:00 AM,17.950,99200.7,,,
385,10/01/21 11:00:00 AM,18.045,99200.7,,,
386,10/01/21 11:15:00 AM,18.140,99200.7,,,
387,10/01/21 11:30:00 AM,18.806,99200.7,,,
388,10/01/21 11:45:00 AM,19.377,99200.7,,,
389,10/01/21 12:00:00 PM,19.948,104711.8,,,
390,10/01/21 12:15:00 PM,20.424,104711.8,,,
391,10/01/21 12:30:00 PM,20.615,104711.8,,,
392,10/01/21 12:45:00 PM,20.996,104711.8,,,
393,10/01/21 01:00:00 PM,21.473,104711.8,,,
394,10/01/21 01:15:00 PM,21.664,104711.8,,,
395,10/01/21 01:30:00 PM,21.855,104711.8,,,
396,10/01/21 01:45:00 PM,22.142,104711.8,,,
397,10/01/21 02:00:00 PM,22.333,104711.8,,,
398,10/01/21 02:15:00 PM,22.525,104711.8,,,
399,10/01/21 02:30:00 PM,22.717,104711.8,,,
400,10/01/21 02:45:00 PM,22.908,104711.8,,,
401,10/01/21 03:00:00 PM,23.004,104711.8,,,
402,10/01/21 03:15:00 PM,22.908,104711.8,,,
403,10/01/21 03:30:00 PM,23.004,104711.8,,,
404,10/01/21 03:45:00 PM,23.004,104711.8,,,
405,10/01/21 04:00:00 PM,23.004,104711.8,,,
406,10/01/21 04:15:00 PM,23.004,104711.8,,,
407,10/01/21 04:30:00 PM,22.908,104711.8,,,
408,10/01/21 04:45:00 PM,22.812,104711.8,,,
409,10/01/21 05:00:00 PM,22.717,104711.8,,,
410,10/01/21 05:15:00 PM,22.621,104711.8,,,
411,10/01/21 05:30:00 PM,22.621,104711.8,,,
412,10/01/21 05:45:00 PM,22.525,104711.8,,,
413,10/01/21 06:00:00 PM,22.429,104711.8,,,
414,10/01/21 06:15:00 PM,22.429,104711.8,,,
415,10/01/21 06:30:00 PM,22.333,104711.8,,,
416,10/01/21 06:45:00 PM,22.238,104711.8,,,
417,10/01/21 07:00:00 PM,22.046,104711.8,,,
418,10/01/21 07:15:00 PM,21.951,104711.8,,,
419,10/01/21 07:30:00 PM,21.760,104711.8,,,
420,10/01/21 07:45:00 PM,21.569,104711.8,,,
421,10/01/21 08:00:00 PM,21.378,104711.8,,,
422,10/01/21 08:15:00 PM,21.091,104711.8,,,
423,10/01/21 08:30:00 PM,20.901,104711.8,,,
424,10/01/21 08:45:00 PM,20.805,104711.8,,,
425,10/01/21 09:00:00 PM,20.615,104711.8,,,
426,10/01/21 09:15:00 PM,20.519,104711.8,,,
427,10/01/21 09:30:00 PM,20.329,104711.8,,,
428,10/01/21 09:45:00 PM,20.234,99200.7,,,
429,10/01/21 10:00:00 PM,20.043,99200.7,,,
430,10/01/21 10:15:00 PM,19.853,99200.7,,,
431,10/01/21 10:30:00 PM,19.758,99200.7,,,
432,10/01/21 10:45:00 PM,19.567,99200.7,,,
433,10/01/21 11:00:00 PM,19.472,99200.7,,,
434,10/01/21 11:15:00 PM,19.282,99200.7,,,
435,10/01/21 11:30:00 PM,19.187,99200.7,,,
436,10/01/21 11:45:00 PM,18.996,99200.7,,,
437,10/02/21 12:00:00 AM,18.901,99200.7,,,
438,10/02/21 12:15:00 AM,18.806,99200.7,,,
439,10/02/21 12:30:00 AM,18.616,99200.7,,,
440,10/02/21 12:45:00 AM,18.616,99200.7,,,
441,10/02/21 01:00:00 AM,18.521,99200.7,,,
442,10/02/21 01:15:00 AM,18.426,99200.7,,,
443,10/02/21 01:30:00 AM,18.331,99200.7,,,
444,10/02/21 01:45:00 AM,18.236,99200.7,,,
445,10/02/21 02:00:00 AM,18.140,99200.7,,,
446,10/02/21 02:15:00 AM,18.045,99200.7,,,
447,10/02/21 02:30:00 AM,18.045,99200.7,,,
448,10/02/21 02:45:00 AM,17.950,99200.7,,,
449,10/02/21 03:00:00 AM,17.950,99200.7,,,
450,10/02/21 03:15:00 AM,17.855,99200.7,,,
451,10/02/21 03:30:00 AM,17.760,99200.7,,,
452,10/02/21 03:45:00 AM,17.760,99200.7,,,
453,10/02/21 04:00:00 AM,17.570,99200.7,,,
454,10/02/21 04:15:00 AM,17.570,99200.7,,,
455,10/02/21 04:30:00 AM,17.475,99200.7,,,
456,10/02/21 04:45:00 AM,17.379,99200.7,,,
457,10/02/21 05:00:00 AM,17.284,99200.7,,,
458,10/02/21 05:15:00 AM,17.284,99200.7,,,
459,10/02/21 05:30:00 AM,17.189,99200.7,,,
460,10/02/21 05:45:00 AM,17.189,99200.7,,,
461,10/02/21 06:00:00 AM,17.094,99200.7,,,
462,10/02/21 06:15:00 AM,17.094,99200.7,,,
463,10/02/21 06:30:00 AM,16.999,99200.7,,,
464,10/02/21 06:45:00 AM,16.999,99200.7,,,
465,10/02/21 07:00:00 AM,16.999,99200.7,,,
466,10/02/21 07:15:00 AM,16.903,99200.7,,,
467,10/02/21 07:30:00 AM,16.903,99200.7,,,
468,10/02/21 07:45:00 AM,16.808,99200.7,,,
469,10/02/21 08:00:00 AM,16.713,99200.7,,,
470,10/02/21 08:15:00 AM,16.713,99200.7,,,
471,10/02/21 08:30:00 AM,16.808,99200.7,,,
472,10/02/21 08:45:00 AM,16.903,99200.7,,,
