"Plot Title: 21064696"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 21064696, SEN S/N: 21064696)","Intensity, Lux (LGR S/N: 21064696, SEN S/N: 21064696)","Coupler Attached (LGR S/N: 21064696)","Coupler Detached (LGR S/N: 21064696)","Host Connected (LGR S/N: 21064696)","Stopped (LGR S/N: 21064696)","End Of File (LGR S/N: 21064696)"
43,09/15/21 09:30:00 PM,22.333,258.3,,,,,
44,09/15/21 09:45:00 PM,22.238,258.3,,,,,
45,09/15/21 10:00:00 PM,22.142,269.1,,,,,
46,09/15/21 10:15:00 PM,22.046,279.9,,,,,
47,09/15/21 10:30:00 PM,21.951,290.6,,,,,
48,09/15/21 10:45:00 PM,21.760,301.4,,,,,
49,09/15/21 11:00:00 PM,21.664,312.2,,,,,
50,09/15/21 11:15:00 PM,21.569,344.4,,,,,
51,09/15/21 11:30:00 PM,21.569,355.2,,,,,
52,09/15/21 11:45:00 PM,21.569,376.7,,,,,
53,09/16/21 12:00:00 AM,21.473,398.3,,,,,
54,09/16/21 12:15:00 AM,21.378,409.0,,,,,
55,09/16/21 12:30:00 AM,21.378,419.8,,,,,
56,09/16/21 12:45:00 AM,21.282,430.6,,,,,
57,09/16/21 01:00:00 AM,21.282,441.3,,,,,
58,09/16/21 01:15:00 AM,21.282,441.3,,,,,
59,09/16/21 01:30:00 AM,21.282,441.3,,,,,
60,09/16/21 01:45:00 AM,21.282,441.3,,,,,
61,09/16/21 02:00:00 AM,21.187,441.3,,,,,
62,09/16/21 02:15:00 AM,21.187,430.6,,,,,
63,09/16/21 02:30:00 AM,21.091,430.6,,,,,
64,09/16/21 02:45:00 AM,20.996,430.6,,,,,
65,09/16/21 03:00:00 AM,20.901,441.3,,,,,
66,09/16/21 03:15:00 AM,20.710,441.3,,,,,
67,09/16/21 03:30:00 AM,20.615,441.3,,,,,
68,09/16/21 03:45:00 AM,20.615,441.3,,,,,
69,09/16/21 04:00:00 AM,20.519,452.1,,,,,
70,09/16/21 04:15:00 AM,20.424,452.1,,,,,
71,09/16/21 04:30:00 AM,20.329,452.1,,,,,
72,09/16/21 04:45:00 AM,20.424,452.1,,,,,
73,09/16/21 05:00:00 AM,20.424,452.1,,,,,
74,09/16/21 05:15:00 AM,20.329,452.1,,,,,
75,09/16/21 05:30:00 AM,20.234,452.1,,,,,
76,09/16/21 05:45:00 AM,20.138,452.1,,,,,
77,09/16/21 06:00:00 AM,20.043,462.9,,,,,
78,09/16/21 06:15:00 AM,19.948,462.9,,,,,
79,09/16/21 06:30:00 AM,19.948,473.6,,,,,
80,09/16/21 06:45:00 AM,19.853,473.6,,,,,
81,09/16/21 07:00:00 AM,19.853,484.4,,,,,
82,09/16/21 07:15:00 AM,19.853,484.4,,,,,
83,09/16/21 07:30:00 AM,19.853,484.4,,,,,
84,09/16/21 07:45:00 AM,20.043,495.1,,,,,
85,09/16/21 08:00:00 AM,20.234,484.4,,,,,
86,09/16/21 08:15:00 AM,20.615,473.6,,,,,
87,09/16/21 08:30:00 AM,20.996,462.9,,,,,
88,09/16/21 08:45:00 AM,21.378,441.3,,,,,
89,09/16/21 09:00:00 AM,21.855,419.8,,,,,
90,09/16/21 09:15:00 AM,22.333,398.3,,,,,
91,09/16/21 09:30:00 AM,22.908,376.7,,,,,
92,09/16/21 09:45:00 AM,23.388,333.7,,,,,
93,09/16/21 10:00:00 AM,24.158,301.4,,,,,
94,09/16/21 10:15:00 AM,26.097,258.3,,,,,
95,09/16/21 10:30:00 AM,26.292,215.3,,,,,
96,09/16/21 10:45:00 AM,25.902,204.5,,,,,
97,09/16/21 11:00:00 AM,26.879,193.8,,,,,
98,09/16/21 11:15:00 AM,26.292,183.0,,,,,
99,09/16/21 11:30:00 AM,26.977,193.8,,,,,
100,09/16/21 11:45:00 AM,27.862,172.2,,,,,
101,09/16/21 12:00:00 PM,27.370,161.5,,,,,
102,09/16/21 12:15:00 PM,27.370,161.5,,,,,
103,09/16/21 12:30:00 PM,27.567,150.7,,,,,
104,09/16/21 12:45:00 PM,29.152,150.7,,,,,
105,09/16/21 01:00:00 PM,31.370,86.1,,,,,
106,09/16/21 01:15:00 PM,31.370,75.3,,,,,
107,09/16/21 01:30:00 PM,30.154,75.3,,,,,
108,09/16/21 01:45:00 PM,29.853,75.3,,,,,
109,09/16/21 02:00:00 PM,30.154,86.1,,,,,
110,09/16/21 02:15:00 PM,29.953,75.3,,,,,
111,09/16/21 02:30:00 PM,30.255,75.3,,,,,
112,09/16/21 02:45:00 PM,31.983,86.1,,,,,
113,09/16/21 03:00:00 PM,32.497,75.3,,,,,
114,09/16/21 03:15:00 PM,31.880,75.3,,,,,
115,09/16/21 03:30:00 PM,31.472,75.3,,,,,
116,09/16/21 03:45:00 PM,30.963,75.3,,,,,
117,09/16/21 04:00:00 PM,30.558,75.3,,,,,
118,09/16/21 04:15:00 PM,30.356,75.3,,,,,
119,09/16/21 04:30:00 PM,30.356,75.3,,,,,
120,09/16/21 04:45:00 PM,30.356,75.3,,,,,
121,09/16/21 05:00:00 PM,30.054,75.3,,,,,
122,09/16/21 05:15:00 PM,29.853,75.3,,,,,
123,09/16/21 05:30:00 PM,29.752,75.3,,,,,
124,09/16/21 05:45:00 PM,29.552,75.3,,,,,
125,09/16/21 06:00:00 PM,29.252,75.3,,,,,
126,09/16/21 06:15:00 PM,28.953,75.3,,,,,
127,09/16/21 06:30:00 PM,28.655,75.3,,,,,
128,09/16/21 06:45:00 PM,28.357,75.3,,,,,
129,09/16/21 07:00:00 PM,27.862,86.1,,,,,
130,09/16/21 07:15:00 PM,27.173,86.1,,,,,
131,09/16/21 07:30:00 PM,26.292,96.9,,,,,
132,09/16/21 07:45:00 PM,25.708,96.9,,,,,
133,09/16/21 08:00:00 PM,25.125,107.6,,,,,
134,09/16/21 08:15:00 PM,24.835,107.6,,,,,
135,09/16/21 08:30:00 PM,24.448,118.4,,,,,
136,09/16/21 08:45:00 PM,24.255,118.4,,,,,
137,09/16/21 09:00:00 PM,24.062,118.4,,,,,
138,09/16/21 09:15:00 PM,23.869,129.2,,,,,
139,09/16/21 09:30:00 PM,23.677,139.9,,,,,
140,09/16/21 09:45:00 PM,23.677,139.9,,,,,
141,09/16/21 10:00:00 PM,23.677,139.9,,,,,
142,09/16/21 10:15:00 PM,23.773,150.7,,,,,
143,09/16/21 10:30:00 PM,23.869,139.9,,,,,
144,09/16/21 10:45:00 PM,23.773,139.9,,,,,
145,09/16/21 11:00:00 PM,23.773,139.9,,,,,
146,09/16/21 11:15:00 PM,23.773,139.9,,,,,
147,09/16/21 11:30:00 PM,23.677,139.9,,,,,
148,09/16/21 11:45:00 PM,23.581,139.9,,,,,
149,09/17/21 12:00:00 AM,23.581,139.9,,,,,
150,09/17/21 12:15:00 AM,23.581,139.9,,,,,
151,09/17/21 12:30:00 AM,23.581,139.9,,,,,
152,09/17/21 12:45:00 AM,23.581,139.9,,,,,
153,09/17/21 01:00:00 AM,23.484,139.9,,,,,
154,09/17/21 01:15:00 AM,23.292,139.9,,,,,
155,09/17/21 01:30:00 AM,23.196,139.9,,,,,
156,09/17/21 01:45:00 AM,23.100,150.7,,,,,
157,09/17/21 02:00:00 AM,23.004,150.7,,,,,
158,09/17/21 02:15:00 AM,22.908,150.7,,,,,
159,09/17/21 02:30:00 AM,22.717,150.7,,,,,
160,09/17/21 02:45:00 AM,22.525,150.7,,,,,
161,09/17/21 03:00:00 AM,22.429,161.5,,,,,
162,09/17/21 03:15:00 AM,22.333,161.5,,,,,
163,09/17/21 03:30:00 AM,22.142,161.5,,,,,
164,09/17/21 03:45:00 AM,21.951,172.2,,,,,
165,09/17/21 04:00:00 AM,21.855,172.2,,,,,
166,09/17/21 04:15:00 AM,21.760,183.0,,,,,
167,09/17/21 04:30:00 AM,21.664,183.0,,,,,
168,09/17/21 04:45:00 AM,21.664,193.8,,,,,
169,09/17/21 05:00:00 AM,21.473,226.0,,,,,
170,09/17/21 05:15:00 AM,21.378,236.8,,,,,
171,09/17/21 05:30:00 AM,21.187,258.3,,,,,
172,09/17/21 05:45:00 AM,21.187,269.1,,,,,
173,09/17/21 06:00:00 AM,21.091,279.9,,,,,
174,09/17/21 06:15:00 AM,21.091,290.6,,,,,
175,09/17/21 06:30:00 AM,20.901,312.2,,,,,
176,09/17/21 06:45:00 AM,20.901,322.9,,,,,
177,09/17/21 07:00:00 AM,20.901,322.9,,,,,
178,09/17/21 07:15:00 AM,20.996,333.7,,,,,
179,09/17/21 07:30:00 AM,20.996,333.7,,,,,
180,09/17/21 07:45:00 AM,21.091,333.7,,,,,
181,09/17/21 08:00:00 AM,21.282,333.7,,,,,
182,09/17/21 08:15:00 AM,21.664,322.9,,,,,
183,09/17/21 08:30:00 AM,22.142,312.2,,,,,
184,09/17/21 08:45:00 AM,22.621,290.6,,,,,
185,09/17/21 09:00:00 AM,23.196,279.9,,,,,
186,09/17/21 09:15:00 AM,23.773,258.3,,,,,
187,09/17/21 09:30:00 AM,24.255,236.8,,,,,
188,09/17/21 09:45:00 AM,24.448,215.3,,,,,
189,09/17/21 10:00:00 AM,24.835,193.8,,,,,
190,09/17/21 10:15:00 AM,25.805,172.2,,,,,
191,09/17/21 10:30:00 AM,25.708,172.2,,,,,
192,09/17/21 10:45:00 AM,25.416,161.5,,,,,
193,09/17/21 11:00:00 AM,26.000,161.5,,,,,
194,09/17/21 11:15:00 AM,25.902,161.5,,,,,
195,09/17/21 11:30:00 AM,26.000,150.7,,,,,
196,09/17/21 11:45:00 AM,26.585,150.7,,,,,
197,09/17/21 12:00:00 PM,26.683,150.7,,,,,
198,09/17/21 12:15:00 PM,26.781,150.7,,,,,
199,09/17/21 12:30:00 PM,26.977,150.7,,,,,
200,09/17/21 12:45:00 PM,28.655,139.9,,,,,
201,09/17/21 01:00:00 PM,30.760,118.4,,,,,
202,09/17/21 01:15:00 PM,30.558,107.6,,,,,
203,09/17/21 01:30:00 PM,29.652,107.6,,,,,
204,09/17/21 01:45:00 PM,29.652,107.6,,,,,
205,09/17/21 02:00:00 PM,29.552,107.6,,,,,
206,09/17/21 02:15:00 PM,29.452,107.6,,,,,
207,09/17/21 02:30:00 PM,29.652,96.9,,,,,
208,09/17/21 02:45:00 PM,31.574,96.9,,,,,
209,09/17/21 03:00:00 PM,31.472,96.9,,,,,
210,09/17/21 03:15:00 PM,30.760,96.9,,,,,
211,09/17/21 03:30:00 PM,30.154,96.9,,,,,
212,09/17/21 03:45:00 PM,30.054,96.9,,,,,
213,09/17/21 04:00:00 PM,29.652,96.9,,,,,
214,09/17/21 04:15:00 PM,28.853,96.9,,,,,
215,09/17/21 04:30:00 PM,28.060,96.9,,,,,
216,09/17/21 04:45:00 PM,27.370,107.6,,,,,
217,09/17/21 05:00:00 PM,27.173,107.6,,,,,
218,09/17/21 05:15:00 PM,27.272,107.6,,,,,
219,09/17/21 05:30:00 PM,27.075,107.6,,,,,
220,09/17/21 05:45:00 PM,27.173,107.6,,,,,
221,09/17/21 06:00:00 PM,27.075,107.6,,,,,
222,09/17/21 06:15:00 PM,26.879,107.6,,,,,
223,09/17/21 06:30:00 PM,26.683,107.6,,,,,
224,09/17/21 06:45:00 PM,26.390,107.6,,,,,
225,09/17/21 07:00:00 PM,26.000,107.6,,,,,
226,09/17/21 07:15:00 PM,25.610,118.4,,,,,
227,09/17/21 07:30:00 PM,25.125,118.4,,,,,
228,09/17/21 07:45:00 PM,24.835,129.2,,,,,
229,09/17/21 08:00:00 PM,24.738,129.2,,,,,
230,09/17/21 08:15:00 PM,24.641,129.2,,,,,
231,09/17/21 08:30:00 PM,24.351,139.9,,,,,
232,09/17/21 08:45:00 PM,24.062,139.9,,,,,
233,09/17/21 09:00:00 PM,23.869,150.7,,,,,
234,09/17/21 09:15:00 PM,23.581,161.5,,,,,
235,09/17/21 09:30:00 PM,23.196,172.2,,,,,
236,09/17/21 09:45:00 PM,23.196,183.0,,,,,
237,09/17/21 10:00:00 PM,23.292,183.0,,,,,
238,09/17/21 10:15:00 PM,23.196,193.8,,,,,
239,09/17/21 10:30:00 PM,23.100,193.8,,,,,
240,09/17/21 10:45:00 PM,23.004,204.5,,,,,
241,09/17/21 11:00:00 PM,22.812,204.5,,,,,
242,09/17/21 11:15:00 PM,22.621,215.3,,,,,
243,09/17/21 11:30:00 PM,22.429,226.0,,,,,
244,09/17/21 11:45:00 PM,22.142,236.8,,,,,
245,09/18/21 12:00:00 AM,21.951,258.3,,,,,
246,09/18/21 12:15:00 AM,21.855,269.1,,,,,
247,09/18/21 12:30:00 AM,21.760,279.9,,,,,
248,09/18/21 12:45:00 AM,21.760,290.6,,,,,
249,09/18/21 01:00:00 AM,21.569,290.6,,,,,
250,09/18/21 01:15:00 AM,21.378,312.2,,,,,
251,09/18/21 01:30:00 AM,21.091,322.9,,,,,
252,09/18/21 01:45:00 AM,20.901,355.2,,,,,
253,09/18/21 02:00:00 AM,20.710,366.0,,,,,
254,09/18/21 02:15:00 AM,20.615,376.7,,,,,
255,09/18/21 02:30:00 AM,20.615,398.3,,,,,
256,09/18/21 02:45:00 AM,20.615,409.0,,,,,
257,09/18/21 03:00:00 AM,20.424,419.8,,,,,
258,09/18/21 03:15:00 AM,20.234,430.6,,,,,
259,09/18/21 03:30:00 AM,20.043,452.1,,,,,
260,09/18/21 03:45:00 AM,19.948,462.9,,,,,
261,09/18/21 04:00:00 AM,19.758,462.9,,,,,
262,09/18/21 04:15:00 AM,19.662,484.4,,,,,
263,09/18/21 04:30:00 AM,19.472,484.4,,,,,
264,09/18/21 04:45:00 AM,19.282,495.1,,,,,
265,09/18/21 05:00:00 AM,19.282,495.1,,,,,
266,09/18/21 05:15:00 AM,19.187,538.2,,,,,
267,09/18/21 05:30:00 AM,19.377,549.0,,,,,
268,09/18/21 05:45:00 AM,19.472,559.7,,,,,
269,09/18/21 06:00:00 AM,19.377,581.3,,,,,
270,09/18/21 06:15:00 AM,19.187,505.9,,,,,
271,09/18/21 06:30:00 AM,19.282,516.7,,,,,
272,09/18/21 06:45:00 AM,19.282,538.2,,,,,
273,09/18/21 07:00:00 AM,19.377,549.0,,,,,
274,09/18/21 07:15:00 AM,19.377,559.7,,,,,
275,09/18/21 07:30:00 AM,19.472,559.7,,,,,
276,09/18/21 07:45:00 AM,19.567,559.7,,,,,
277,09/18/21 08:00:00 AM,19.853,570.5,,,,,
278,09/18/21 08:15:00 AM,20.234,559.7,,,,,
279,09/18/21 08:30:00 AM,20.519,549.0,,,,,
280,09/18/21 08:45:00 AM,20.996,538.2,,,,,
281,09/18/21 09:00:00 AM,21.569,527.4,,,,,
282,09/18/21 09:15:00 AM,22.142,495.1,,,,,
283,09/18/21 09:30:00 AM,22.717,452.1,,,,,
284,09/18/21 09:45:00 AM,23.581,355.2,,,,,
285,09/18/21 10:00:00 AM,24.448,312.2,,,,,
286,09/18/21 10:15:00 AM,24.641,258.3,,,,,
287,09/18/21 10:30:00 AM,25.125,226.0,,,,,
288,09/18/21 10:45:00 AM,25.222,204.5,,,,,
289,09/18/21 11:00:00 AM,25.902,193.8,,,,,
290,09/18/21 11:15:00 AM,25.805,139.9,,,,,
291,09/18/21 11:30:00 AM,26.683,172.2,,,,,
292,09/18/21 11:45:00 AM,27.075,118.4,,,,,
293,09/18/21 12:00:00 PM,27.075,107.6,,,,,
294,09/18/21 12:15:00 PM,27.075,107.6,,,,,
295,09/18/21 12:30:00 PM,27.272,107.6,,,,,
296,09/18/21 12:45:00 PM,29.352,139.9,,,,,
297,09/18/21 01:00:00 PM,31.472,86.1,,,,,
298,09/18/21 01:15:00 PM,31.574,75.3,,,,,
299,09/18/21 01:30:00 PM,30.356,75.3,,,,,
300,09/18/21 01:45:00 PM,29.953,64.6,,,,,
301,09/18/21 02:00:00 PM,29.853,75.3,,,,,
302,09/18/21 02:15:00 PM,29.752,75.3,,,,,
303,09/18/21 02:30:00 PM,29.953,75.3,,,,,
304,09/18/21 02:45:00 PM,32.394,75.3,,,,,
305,09/18/21 03:00:00 PM,33.118,64.6,,,,,
306,09/18/21 03:15:00 PM,32.086,53.8,,,,,
307,09/18/21 03:30:00 PM,31.574,64.6,,,,,
308,09/18/21 03:45:00 PM,30.862,64.6,,,,,
309,09/18/21 04:00:00 PM,30.255,64.6,,,,,
310,09/18/21 04:15:00 PM,30.054,64.6,,,,,
311,09/18/21 04:30:00 PM,29.853,53.8,,,,,
312,09/18/21 04:45:00 PM,29.652,64.6,,,,,
313,09/18/21 05:00:00 PM,29.452,64.6,,,,,
314,09/18/21 05:15:00 PM,29.352,64.6,,,,,
315,09/18/21 05:30:00 PM,29.152,64.6,,,,,
316,09/18/21 05:45:00 PM,28.953,64.6,,,,,
317,09/18/21 06:00:00 PM,28.655,64.6,,,,,
318,09/18/21 06:15:00 PM,28.357,64.6,,,,,
319,09/18/21 06:30:00 PM,28.060,64.6,,,,,
320,09/18/21 06:45:00 PM,27.665,64.6,,,,,
321,09/18/21 07:00:00 PM,27.075,64.6,,,,,
322,09/18/21 07:15:00 PM,26.292,75.3,,,,,
323,09/18/21 07:30:00 PM,25.708,75.3,,,,,
324,09/18/21 07:45:00 PM,25.222,86.1,,,,,
325,09/18/21 08:00:00 PM,24.931,86.1,,,,,
326,09/18/21 08:15:00 PM,24.641,86.1,,,,,
327,09/18/21 08:30:00 PM,24.448,96.9,,,,,
328,09/18/21 08:45:00 PM,24.255,96.9,,,,,
329,09/18/21 09:00:00 PM,24.062,96.9,,,,,
330,09/18/21 09:15:00 PM,23.773,96.9,,,,,
331,09/18/21 09:30:00 PM,23.677,96.9,,,,,
332,09/18/21 09:45:00 PM,23.388,107.6,,,,,
333,09/18/21 10:00:00 PM,23.196,107.6,,,,,
334,09/18/21 10:15:00 PM,23.100,107.6,,,,,
335,09/18/21 10:30:00 PM,23.004,107.6,,,,,
336,09/18/21 10:45:00 PM,22.812,107.6,,,,,
337,09/18/21 11:00:00 PM,22.812,118.4,,,,,
338,09/18/21 11:15:00 PM,22.717,118.4,,,,,
339,09/18/21 11:30:00 PM,22.525,118.4,,,,,
340,09/18/21 11:45:00 PM,22.333,118.4,,,,,
341,09/19/21 12:00:00 AM,22.238,118.4,,,,,
342,09/19/21 12:15:00 AM,22.142,118.4,,,,,
343,09/19/21 12:30:00 AM,21.951,118.4,,,,,
344,09/19/21 12:45:00 AM,21.855,129.2,,,,,
345,09/19/21 01:00:00 AM,21.855,129.2,,,,,
346,09/19/21 01:15:00 AM,21.855,129.2,,,,,
347,09/19/21 01:30:00 AM,21.855,129.2,,,,,
348,09/19/21 01:45:00 AM,21.855,129.2,,,,,
349,09/19/21 02:00:00 AM,21.664,129.2,,,,,
350,09/19/21 02:15:00 AM,21.569,139.9,,,,,
351,09/19/21 02:30:00 AM,21.473,139.9,,,,,
352,09/19/21 02:45:00 AM,20.805,150.7,,,,,
353,09/19/21 03:00:00 AM,20.329,172.2,,,,,
354,09/19/21 03:15:00 AM,20.043,183.0,,,,,
355,09/19/21 03:30:00 AM,19.853,215.3,,,,,
356,09/19/21 03:45:00 AM,19.662,269.1,,,,,
357,09/19/21 04:00:00 AM,19.567,279.9,,,,,
358,09/19/21 04:15:00 AM,19.377,322.9,,,,,
359,09/19/21 04:30:00 AM,19.187,344.4,,,,,
360,09/19/21 04:45:00 AM,18.996,355.2,,,,,
361,09/19/21 05:00:00 AM,18.901,376.7,,,,,
362,09/19/21 05:15:00 AM,19.187,376.7,,,,,
363,09/19/21 05:30:00 AM,19.567,366.0,,,,,
364,09/19/21 05:45:00 AM,19.758,366.0,,,,,
365,09/19/21 06:00:00 AM,19.853,366.0,,,,,
366,09/19/21 06:15:00 AM,19.948,355.2,,,,,
367,09/19/21 06:30:00 AM,19.948,355.2,,,,,
368,09/19/21 06:45:00 AM,20.043,344.4,,,,,
369,09/19/21 07:00:00 AM,20.043,344.4,,,,,
370,09/19/21 07:15:00 AM,20.138,344.4,,,,,
371,09/19/21 07:30:00 AM,20.138,344.4,,,,,
372,09/19/21 07:45:00 AM,20.329,333.7,,,,,
373,09/19/21 08:00:00 AM,20.710,333.7,,,,,
374,09/19/21 08:15:00 AM,21.187,322.9,,,,,
375,09/19/21 08:30:00 AM,21.569,312.2,,,,,
376,09/19/21 08:45:00 AM,22.046,301.4,,,,,
377,09/19/21 09:00:00 AM,22.621,290.6,,,,,
378,09/19/21 09:15:00 AM,23.196,258.3,,,,,
379,09/19/21 09:30:00 AM,23.773,226.0,,,,,
380,09/19/21 09:45:00 AM,24.448,204.5,,,,,
381,09/19/21 10:00:00 AM,25.028,172.2,,,,,
382,09/19/21 10:15:00 AM,25.222,150.7,,,,,
383,09/19/21 10:30:00 AM,25.513,139.9,,,,,
384,09/19/21 10:45:00 AM,25.805,129.2,,,,,
385,09/19/21 11:00:00 AM,26.097,118.4,,,,,
386,09/19/21 11:15:00 AM,26.195,107.6,,,,,
387,09/19/21 11:30:00 AM,26.879,118.4,,,,,
388,09/19/21 11:45:00 AM,27.567,96.9,,,,,
389,09/19/21 12:00:00 PM,27.764,96.9,,,,,
390,09/19/21 12:15:00 PM,27.764,86.1,,,,,
391,09/19/21 12:30:00 PM,27.764,86.1,,,,,
392,09/19/21 12:45:00 PM,30.054,96.9,,,,,
393,09/19/21 01:00:00 PM,31.983,64.6,,,,,
394,09/19/21 01:15:00 PM,32.086,64.6,,,,,
395,09/19/21 01:30:00 PM,31.166,53.8,,,,,
396,09/19/21 01:45:00 PM,30.659,53.8,,,,,
397,09/19/21 02:00:00 PM,30.760,53.8,,,,,
398,09/19/21 02:15:00 PM,30.659,53.8,,,,,
399,09/19/21 02:30:00 PM,30.457,53.8,,,,,
400,09/19/21 02:45:00 PM,31.166,64.6,,,,,
401,09/19/21 03:00:00 PM,31.983,53.8,,,,,
402,09/19/21 03:15:00 PM,31.370,53.8,,,,,
403,09/19/21 03:30:00 PM,31.268,53.8,,,,,
404,09/19/21 03:45:00 PM,30.862,64.6,,,,,
405,09/19/21 04:00:00 PM,30.457,64.6,,,,,
406,09/19/21 04:15:00 PM,30.154,64.6,,,,,
407,09/19/21 04:30:00 PM,29.853,64.6,,,,,
408,09/19/21 04:45:00 PM,29.853,64.6,,,,,
409,09/19/21 05:00:00 PM,29.752,64.6,,,,,
410,09/19/21 05:15:00 PM,29.552,64.6,,,,,
411,09/19/21 05:30:00 PM,29.552,64.6,,,,,
412,09/19/21 05:45:00 PM,29.352,64.6,,,,,
413,09/19/21 06:00:00 PM,29.152,64.6,,,,,
414,09/19/21 06:15:00 PM,28.853,64.6,,,,,
415,09/19/21 06:30:00 PM,28.555,64.6,,,,,
416,09/19/21 06:45:00 PM,28.159,64.6,,,,,
417,09/19/21 07:00:00 PM,27.764,64.6,,,,,
418,09/19/21 07:15:00 PM,27.272,64.6,,,,,
419,09/19/21 07:30:00 PM,26.488,75.3,,,,,
420,09/19/21 07:45:00 PM,25.902,75.3,,,,,
421,09/19/21 08:00:00 PM,25.222,75.3,,,,,
422,09/19/21 08:15:00 PM,24.835,86.1,,,,,
423,09/19/21 08:30:00 PM,24.545,86.1,,,,,
424,09/19/21 08:45:00 PM,24.448,86.1,,,,,
425,09/19/21 09:00:00 PM,24.448,86.1,,,,,
426,09/19/21 09:15:00 PM,24.641,96.9,,,,,
427,09/19/21 09:30:00 PM,24.738,96.9,,,,,
428,09/19/21 09:45:00 PM,24.738,86.1,,,,,
429,09/19/21 10:00:00 PM,24.641,96.9,,,,,
430,09/19/21 10:15:00 PM,24.448,96.9,,,,,
431,09/19/21 10:30:00 PM,24.255,86.1,,,,,
432,09/19/21 10:45:00 PM,24.158,86.1,,,,,
433,09/19/21 11:00:00 PM,24.158,96.9,,,,,
434,09/19/21 11:15:00 PM,24.062,96.9,,,,,
435,09/19/21 11:30:00 PM,24.062,96.9,,,,,
436,09/19/21 11:45:00 PM,24.062,96.9,,,,,
437,09/20/21 12:00:00 AM,23.966,96.9,,,,,
438,09/20/21 12:15:00 AM,23.869,96.9,,,,,
439,09/20/21 12:30:00 AM,23.773,96.9,,,,,
440,09/20/21 12:45:00 AM,23.773,96.9,,,,,
441,09/20/21 01:00:00 AM,23.773,96.9,,,,,
442,09/20/21 01:15:00 AM,23.677,96.9,,,,,
443,09/20/21 01:30:00 AM,23.581,86.1,,,,,
444,09/20/21 01:45:00 AM,23.581,96.9,,,,,
445,09/20/21 02:00:00 AM,23.484,96.9,,,,,
446,09/20/21 02:15:00 AM,23.484,86.1,,,,,
447,09/20/21 02:30:00 AM,23.484,96.9,,,,,
448,09/20/21 02:45:00 AM,23.484,96.9,,,,,
449,09/20/21 03:00:00 AM,23.581,86.1,,,,,
450,09/20/21 03:15:00 AM,23.581,86.1,,,,,
451,09/20/21 03:30:00 AM,23.677,86.1,,,,,
452,09/20/21 03:45:00 AM,23.677,96.9,,,,,
453,09/20/21 04:00:00 AM,23.677,86.1,,,,,
