"Plot Title: 20946478"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20946478, SEN S/N: 20946478)","Intensity, Lux (LGR S/N: 20946478, SEN S/N: 20946478)","Coupler Attached (LGR S/N: 20946478)","Coupler Detached (LGR S/N: 20946478)","Host Connected (LGR S/N: 20946478)","Stopped (LGR S/N: 20946478)","End Of File (LGR S/N: 20946478)"
71,09/28/21 05:00:00 AM,19.662,0.0,,,,,
72,09/28/21 05:15:00 AM,19.567,0.0,,,,,
73,09/28/21 05:30:00 AM,19.567,0.0,,,,,
74,09/28/21 05:45:00 AM,19.567,0.0,,,,,
75,09/28/21 06:00:00 AM,19.567,0.0,,,,,
76,09/28/21 06:15:00 AM,19.662,0.0,,,,,
77,09/28/21 06:30:00 AM,19.662,0.0,,,,,
78,09/28/21 06:45:00 AM,19.567,0.0,,,,,
79,09/28/21 07:00:00 AM,19.472,0.0,,,,,
80,09/28/21 07:15:00 AM,19.282,0.0,,,,,
81,09/28/21 07:30:00 AM,19.282,0.0,,,,,
82,09/28/21 07:45:00 AM,19.282,0.0,,,,,
83,09/28/21 08:00:00 AM,19.472,0.0,,,,,
84,09/28/21 08:15:00 AM,19.758,0.0,,,,,
85,09/28/21 08:30:00 AM,20.234,0.0,,,,,
86,09/28/21 08:45:00 AM,20.615,0.0,,,,,
87,09/28/21 09:00:00 AM,21.091,0.0,,,,,
88,09/28/21 09:15:00 AM,21.664,0.0,,,,,
89,09/28/21 09:30:00 AM,22.525,0.0,,,,,
90,09/28/21 09:45:00 AM,23.004,0.0,,,,,
91,09/28/21 10:00:00 AM,23.677,0.0,,,,,
92,09/28/21 10:15:00 AM,24.351,0.0,,,,,
93,09/28/21 10:30:00 AM,24.835,0.0,,,,,
94,09/28/21 10:45:00 AM,26.195,0.0,,,,,
95,09/28/21 11:00:00 AM,28.555,0.0,,,,,
96,09/28/21 11:15:00 AM,28.555,0.0,,,,,
97,09/28/21 11:30:00 AM,28.357,0.0,,,,,
98,09/28/21 11:45:00 AM,30.659,0.0,,,,,
99,09/28/21 12:00:00 PM,32.188,0.0,,,,,
100,09/28/21 12:15:00 PM,30.862,0.0,,,,,
101,09/28/21 12:30:00 PM,30.054,0.0,,,,,
102,09/28/21 12:45:00 PM,30.558,0.0,,,,,
103,09/28/21 01:00:00 PM,30.558,0.0,,,,,
104,09/28/21 01:15:00 PM,32.086,0.0,,,,,
105,09/28/21 01:30:00 PM,33.848,0.0,,,,,
106,09/28/21 01:45:00 PM,36.295,0.0,,,,,
107,09/28/21 02:00:00 PM,38.379,0.0,,,,,
108,09/28/21 02:15:00 PM,36.403,0.0,,,,,
109,09/28/21 02:30:00 PM,38.046,0.0,,,,,
110,09/28/21 02:45:00 PM,34.374,0.0,,,,,
111,09/28/21 03:00:00 PM,32.394,0.0,,,,,
112,09/28/21 03:15:00 PM,32.086,0.0,,,,,
113,09/28/21 03:30:00 PM,32.188,0.0,,,,,
114,09/28/21 03:45:00 PM,31.472,0.0,,,,,
115,09/28/21 04:00:00 PM,30.862,0.0,,,,,
116,09/28/21 04:15:00 PM,30.356,0.0,,,,,
117,09/28/21 04:30:00 PM,29.953,0.0,,,,,
118,09/28/21 04:45:00 PM,29.552,0.0,,,,,
119,09/28/21 05:00:00 PM,28.953,0.0,,,,,
120,09/28/21 05:15:00 PM,28.357,0.0,,,,,
121,09/28/21 05:30:00 PM,28.060,0.0,,,,,
122,09/28/21 05:45:00 PM,27.862,0.0,,,,,
123,09/28/21 06:00:00 PM,27.370,0.0,,,,,
124,09/28/21 06:15:00 PM,26.879,0.0,,,,,
125,09/28/21 06:30:00 PM,26.292,0.0,,,,,
126,09/28/21 06:45:00 PM,25.513,0.0,,,,,
127,09/28/21 07:00:00 PM,24.545,0.0,,,,,
128,09/28/21 07:15:00 PM,23.484,0.0,,,,,
129,09/28/21 07:30:00 PM,22.333,0.0,,,,,
130,09/28/21 07:45:00 PM,21.473,0.0,,,,,
131,09/28/21 08:00:00 PM,20.805,0.0,,,,,
132,09/28/21 08:15:00 PM,20.424,0.0,,,,,
133,09/28/21 08:30:00 PM,20.234,0.0,,,,,
134,09/28/21 08:45:00 PM,20.234,0.0,,,,,
135,09/28/21 09:00:00 PM,20.424,0.0,,,,,
136,09/28/21 09:15:00 PM,20.615,0.0,,,,,
137,09/28/21 09:30:00 PM,20.805,0.0,,,,,
138,09/28/21 09:45:00 PM,20.805,0.0,,,,,
139,09/28/21 10:00:00 PM,20.805,0.0,,,,,
140,09/28/21 10:15:00 PM,20.710,0.0,,,,,
141,09/28/21 10:30:00 PM,20.615,0.0,,,,,
142,09/28/21 10:45:00 PM,20.519,0.0,,,,,
143,09/28/21 11:00:00 PM,20.519,0.0,,,,,
144,09/28/21 11:15:00 PM,20.424,0.0,,,,,
145,09/28/21 11:30:00 PM,20.329,0.0,,,,,
146,09/28/21 11:45:00 PM,20.329,0.0,,,,,
147,09/29/21 12:00:00 AM,20.329,0.0,,,,,
148,09/29/21 12:15:00 AM,20.329,0.0,,,,,
149,09/29/21 12:30:00 AM,20.234,0.0,,,,,
150,09/29/21 12:45:00 AM,19.948,0.0,,,,,
151,09/29/21 01:00:00 AM,19.758,0.0,,,,,
152,09/29/21 01:15:00 AM,19.472,0.0,,,,,
153,09/29/21 01:30:00 AM,19.472,0.0,,,,,
154,09/29/21 01:45:00 AM,19.567,0.0,,,,,
155,09/29/21 02:00:00 AM,19.758,0.0,,,,,
156,09/29/21 02:15:00 AM,19.853,0.0,,,,,
157,09/29/21 02:30:00 AM,19.948,0.0,,,,,
158,09/29/21 02:45:00 AM,20.043,0.0,,,,,
159,09/29/21 03:00:00 AM,19.948,0.0,,,,,
160,09/29/21 03:15:00 AM,19.948,0.0,,,,,
161,09/29/21 03:30:00 AM,19.853,0.0,,,,,
162,09/29/21 03:45:00 AM,19.662,0.0,,,,,
163,09/29/21 04:00:00 AM,19.662,0.0,,,,,
164,09/29/21 04:15:00 AM,19.853,0.0,,,,,
165,09/29/21 04:30:00 AM,19.853,0.0,,,,,
166,09/29/21 04:45:00 AM,19.948,0.0,,,,,
167,09/29/21 05:00:00 AM,20.043,0.0,,,,,
168,09/29/21 05:15:00 AM,20.138,0.0,,,,,
169,09/29/21 05:30:00 AM,20.043,0.0,,,,,
170,09/29/21 05:45:00 AM,20.043,0.0,,,,,
171,09/29/21 06:00:00 AM,20.043,0.0,,,,,
172,09/29/21 06:15:00 AM,20.043,0.0,,,,,
173,09/29/21 06:30:00 AM,20.043,0.0,,,,,
174,09/29/21 06:45:00 AM,20.043,0.0,,,,,
175,09/29/21 07:00:00 AM,19.948,0.0,,,,,
176,09/29/21 07:15:00 AM,19.948,0.0,,,,,
177,09/29/21 07:30:00 AM,20.043,0.0,,,,,
178,09/29/21 07:45:00 AM,20.138,0.0,,,,,
179,09/29/21 08:00:00 AM,20.234,0.0,,,,,
180,09/29/21 08:15:00 AM,20.424,0.0,,,,,
181,09/29/21 08:30:00 AM,20.710,0.0,,,,,
182,09/29/21 08:45:00 AM,20.996,0.0,,,,,
183,09/29/21 09:00:00 AM,21.378,0.0,,,,,
184,09/29/21 09:15:00 AM,21.855,0.0,,,,,
185,09/29/21 09:30:00 AM,22.238,0.0,,,,,
186,09/29/21 09:45:00 AM,22.812,0.0,,,,,
187,09/29/21 10:00:00 AM,23.196,0.0,,,,,
188,09/29/21 10:15:00 AM,23.581,0.0,,,,,
189,09/29/21 10:30:00 AM,23.966,0.0,,,,,
190,09/29/21 10:45:00 AM,24.158,0.0,,,,,
191,09/29/21 11:00:00 AM,24.351,0.0,,,,,
192,09/29/21 11:15:00 AM,25.125,0.0,,,,,
193,09/29/21 11:30:00 AM,26.292,0.0,,,,,
194,09/29/21 11:45:00 AM,27.862,0.0,,,,,
195,09/29/21 12:00:00 PM,27.764,0.0,,,,,
196,09/29/21 12:15:00 PM,27.272,0.0,,,,,
197,09/29/21 12:30:00 PM,27.075,0.0,,,,,
198,09/29/21 12:45:00 PM,26.977,0.0,,,,,
199,09/29/21 01:00:00 PM,26.781,0.0,,,,,
200,09/29/21 01:15:00 PM,26.781,0.0,,,,,
201,09/29/21 01:30:00 PM,27.370,0.0,,,,,
202,09/29/21 01:45:00 PM,27.075,0.0,,,,,
203,09/29/21 02:00:00 PM,26.683,0.0,,,,,
204,09/29/21 02:15:00 PM,26.585,0.0,,,,,
205,09/29/21 02:30:00 PM,26.390,0.0,,,,,
206,09/29/21 02:45:00 PM,26.977,0.0,,,,,
207,09/29/21 03:00:00 PM,28.060,0.0,,,,,
208,09/29/21 03:15:00 PM,28.655,0.0,,,,,
209,09/29/21 03:30:00 PM,28.555,0.0,,,,,
210,09/29/21 03:45:00 PM,27.764,0.0,,,,,
211,09/29/21 04:00:00 PM,26.781,0.0,,,,,
212,09/29/21 04:15:00 PM,26.390,0.0,,,,,
213,09/29/21 04:30:00 PM,26.097,0.0,,,,,
214,09/29/21 04:45:00 PM,25.708,0.0,,,,,
215,09/29/21 05:00:00 PM,25.319,0.0,,,,,
216,09/29/21 05:15:00 PM,24.835,0.0,,,,,
217,09/29/21 05:30:00 PM,24.158,0.0,,,,,
218,09/29/21 05:45:00 PM,23.677,0.0,,,,,
219,09/29/21 06:00:00 PM,23.388,0.0,,,,,
220,09/29/21 06:15:00 PM,23.196,0.0,,,,,
221,09/29/21 06:30:00 PM,23.100,0.0,,,,,
222,09/29/21 06:45:00 PM,22.908,0.0,,,,,
223,09/29/21 07:00:00 PM,22.717,0.0,,,,,
224,09/29/21 07:15:00 PM,22.429,0.0,,,,,
225,09/29/21 07:30:00 PM,22.046,0.0,,,,,
226,09/29/21 07:45:00 PM,21.664,0.0,,,,,
227,09/29/21 08:00:00 PM,21.473,0.0,,,,,
228,09/29/21 08:15:00 PM,21.378,0.0,,,,,
229,09/29/21 08:30:00 PM,21.378,0.0,,,,,
230,09/29/21 08:45:00 PM,21.473,0.0,,,,,
231,09/29/21 09:00:00 PM,21.664,0.0,,,,,
232,09/29/21 09:15:00 PM,21.664,0.0,,,,,
233,09/29/21 09:30:00 PM,21.664,0.0,,,,,
234,09/29/21 09:45:00 PM,21.664,0.0,,,,,
235,09/29/21 10:00:00 PM,21.664,0.0,,,,,
236,09/29/21 10:15:00 PM,21.569,0.0,,,,,
237,09/29/21 10:30:00 PM,21.569,0.0,,,,,
238,09/29/21 10:45:00 PM,21.569,0.0,,,,,
239,09/29/21 11:00:00 PM,21.473,0.0,,,,,
240,09/29/21 11:15:00 PM,21.378,0.0,,,,,
241,09/29/21 11:30:00 PM,21.282,0.0,,,,,
242,09/29/21 11:45:00 PM,21.187,0.0,,,,,
243,09/30/21 12:00:00 AM,20.996,0.0,,,,,
244,09/30/21 12:15:00 AM,20.710,0.0,,,,,
245,09/30/21 12:30:00 AM,20.519,0.0,,,,,
246,09/30/21 12:45:00 AM,20.424,0.0,,,,,
247,09/30/21 01:00:00 AM,20.329,0.0,,,,,
248,09/30/21 01:15:00 AM,20.234,0.0,,,,,
249,09/30/21 01:30:00 AM,20.138,0.0,,,,,
250,09/30/21 01:45:00 AM,20.043,0.0,,,,,
251,09/30/21 02:00:00 AM,19.853,0.0,,,,,
252,09/30/21 02:15:00 AM,19.758,0.0,,,,,
253,09/30/21 02:30:00 AM,19.567,0.0,,,,,
254,09/30/21 02:45:00 AM,19.472,0.0,,,,,
255,09/30/21 03:00:00 AM,19.282,0.0,,,,,
256,09/30/21 03:15:00 AM,19.187,0.0,,,,,
257,09/30/21 03:30:00 AM,19.092,0.0,,,,,
258,09/30/21 03:45:00 AM,18.996,0.0,,,,,
259,09/30/21 04:00:00 AM,18.901,0.0,,,,,
260,09/30/21 04:15:00 AM,18.996,0.0,,,,,
261,09/30/21 04:30:00 AM,18.996,0.0,,,,,
262,09/30/21 04:45:00 AM,18.996,0.0,,,,,
263,09/30/21 05:00:00 AM,18.996,0.0,,,,,
264,09/30/21 05:15:00 AM,18.996,0.0,,,,,
265,09/30/21 05:30:00 AM,19.187,0.0,,,,,
266,09/30/21 05:45:00 AM,19.472,0.0,,,,,
267,09/30/21 06:00:00 AM,19.662,0.0,,,,,
268,09/30/21 06:15:00 AM,19.853,0.0,,,,,
269,09/30/21 06:30:00 AM,19.948,0.0,,,,,
270,09/30/21 06:45:00 AM,19.853,0.0,,,,,
271,09/30/21 07:00:00 AM,19.853,0.0,,,,,
272,09/30/21 07:15:00 AM,19.853,0.0,,,,,
273,09/30/21 07:30:00 AM,19.853,0.0,,,,,
274,09/30/21 07:45:00 AM,19.853,0.0,,,,,
275,09/30/21 08:00:00 AM,19.853,0.0,,,,,
276,09/30/21 08:15:00 AM,19.948,0.0,,,,,
277,09/30/21 08:30:00 AM,19.948,0.0,,,,,
278,09/30/21 08:45:00 AM,20.138,0.0,,,,,
279,09/30/21 09:00:00 AM,20.424,0.0,,,,,
280,09/30/21 09:15:00 AM,20.615,0.0,,,,,
281,09/30/21 09:30:00 AM,20.901,0.0,,,,,
282,09/30/21 09:45:00 AM,21.187,0.0,,,,,
283,09/30/21 10:00:00 AM,21.378,0.0,,,,,
284,09/30/21 10:15:00 AM,21.091,0.0,,,,,
285,09/30/21 10:30:00 AM,20.329,0.0,,,,,
286,09/30/21 10:45:00 AM,19.187,10.8,,,,,
287,09/30/21 11:00:00 AM,18.711,53.8,,,,,
288,09/30/21 11:15:00 AM,18.806,75.3,,,,,
289,09/30/21 11:30:00 AM,18.996,129.2,,,,,
290,09/30/21 11:45:00 AM,19.377,139.9,,,,,
291,09/30/21 12:00:00 PM,19.472,161.5,,,,,
292,09/30/21 12:15:00 PM,19.567,161.5,,,,,
293,09/30/21 12:30:00 PM,19.282,172.2,,,,,
294,09/30/21 12:45:00 PM,19.092,183.0,,,,,
295,09/30/21 01:00:00 PM,19.377,193.8,,,,,
296,09/30/21 01:15:00 PM,19.948,193.8,,,,,
297,09/30/21 01:30:00 PM,20.043,204.5,,,,,
298,09/30/21 01:45:00 PM,20.424,204.5,,,,,
299,09/30/21 02:00:00 PM,20.138,204.5,,,,,
300,09/30/21 02:15:00 PM,19.472,193.8,,,,,
301,09/30/21 02:30:00 PM,19.853,204.5,,,,,
302,09/30/21 02:45:00 PM,20.710,204.5,,,,,
303,09/30/21 03:00:00 PM,20.901,204.5,,,,,
304,09/30/21 03:15:00 PM,21.282,204.5,,,,,
305,09/30/21 03:30:00 PM,21.760,172.2,,,,,
306,09/30/21 03:45:00 PM,21.760,193.8,,,,,
307,09/30/21 04:00:00 PM,21.664,172.2,,,,,
308,09/30/21 04:15:00 PM,21.473,150.7,,,,,
309,09/30/21 04:30:00 PM,21.473,139.9,,,,,
310,09/30/21 04:45:00 PM,21.473,86.1,,,,,
311,09/30/21 05:00:00 PM,21.569,75.3,,,,,
312,09/30/21 05:15:00 PM,21.473,64.6,,,,,
313,09/30/21 05:30:00 PM,21.282,64.6,,,,,
314,09/30/21 05:45:00 PM,21.187,75.3,,,,,
315,09/30/21 06:00:00 PM,20.996,75.3,,,,,
316,09/30/21 06:15:00 PM,20.710,86.1,,,,,
317,09/30/21 06:30:00 PM,20.329,96.9,,,,,
318,09/30/21 06:45:00 PM,19.948,118.4,,,,,
319,09/30/21 07:00:00 PM,19.567,129.2,,,,,
320,09/30/21 07:15:00 PM,19.187,139.9,,,,,
321,09/30/21 07:30:00 PM,18.806,139.9,,,,,
322,09/30/21 07:45:00 PM,18.521,139.9,,,,,
323,09/30/21 08:00:00 PM,18.331,139.9,,,,,
324,09/30/21 08:15:00 PM,18.236,150.7,,,,,
325,09/30/21 08:30:00 PM,18.045,161.5,,,,,
326,09/30/21 08:45:00 PM,17.950,161.5,,,,,
327,09/30/21 09:00:00 PM,17.855,172.2,,,,,
328,09/30/21 09:15:00 PM,17.665,236.8,,,,,
329,09/30/21 09:30:00 PM,17.475,247.6,,,,,
330,09/30/21 09:45:00 PM,17.284,279.9,,,,,
331,09/30/21 10:00:00 PM,17.189,290.6,,,,,
332,09/30/21 10:15:00 PM,17.094,387.5,,,,,
333,09/30/21 10:30:00 PM,16.999,269.1,,,,,
334,09/30/21 10:45:00 PM,16.808,290.6,,,,,
335,09/30/21 11:00:00 PM,16.618,290.6,,,,,
336,09/30/21 11:15:00 PM,16.427,301.4,,,,,
337,09/30/21 11:30:00 PM,16.237,312.2,,,,,
338,09/30/21 11:45:00 PM,15.951,312.2,,,,,
339,10/01/21 12:00:00 AM,15.951,333.7,,,,,
340,10/01/21 12:15:00 AM,15.951,355.2,,,,,
341,10/01/21 12:30:00 AM,15.855,344.4,,,,,
342,10/01/21 12:45:00 AM,15.760,366.0,,,,,
343,10/01/21 01:00:00 AM,15.664,366.0,,,,,
344,10/01/21 01:15:00 AM,15.569,387.5,,,,,
345,10/01/21 01:30:00 AM,15.473,398.3,,,,,
346,10/01/21 01:45:00 AM,15.569,398.3,,,,,
347,10/01/21 02:00:00 AM,15.378,419.8,,,,,
348,10/01/21 02:15:00 AM,15.282,828.8,,,,,
349,10/01/21 02:30:00 AM,15.187,236.8,,,,,
350,10/01/21 02:45:00 AM,14.996,215.3,,,,,
351,10/01/21 03:00:00 AM,14.900,215.3,,,,,
352,10/01/21 03:15:00 AM,14.804,204.5,,,,,
353,10/01/21 03:30:00 AM,14.613,215.3,,,,,
354,10/01/21 03:45:00 AM,14.421,215.3,,,,,
355,10/01/21 04:00:00 AM,14.230,215.3,,,,,
356,10/01/21 04:15:00 AM,14.134,215.3,,,,,
357,10/01/21 04:30:00 AM,14.134,215.3,,,,,
358,10/01/21 04:45:00 AM,14.038,215.3,,,,,
359,10/01/21 05:00:00 AM,13.942,215.3,,,,,
360,10/01/21 05:15:00 AM,13.750,226.0,,,,,
361,10/01/21 05:30:00 AM,13.558,226.0,,,,,
362,10/01/21 05:45:00 AM,13.461,226.0,,,,,
363,10/01/21 06:00:00 AM,13.365,258.3,,,,,
364,10/01/21 06:15:00 AM,13.365,258.3,,,,,
365,10/01/21 06:30:00 AM,13.558,258.3,,,,,
366,10/01/21 06:45:00 AM,14.038,247.6,,,,,
367,10/01/21 07:00:00 AM,14.517,247.6,,,,,
368,10/01/21 07:15:00 AM,14.900,247.6,,,,,
369,10/01/21 07:30:00 AM,15.187,247.6,,,,,
370,10/01/21 07:45:00 AM,15.378,247.6,,,,,
371,10/01/21 08:00:00 AM,15.569,247.6,,,,,
372,10/01/21 08:15:00 AM,15.855,247.6,,,,,
373,10/01/21 08:30:00 AM,16.237,247.6,,,,,
374,10/01/21 08:45:00 AM,16.427,258.3,,,,,
375,10/01/21 09:00:00 AM,16.523,301.4,,,,,
376,10/01/21 09:15:00 AM,16.713,376.7,,,,,
377,10/01/21 09:30:00 AM,16.999,355.2,,,,,
378,10/01/21 09:45:00 AM,17.475,322.9,,,,,
379,10/01/21 10:00:00 AM,17.760,301.4,,,,,
380,10/01/21 10:15:00 AM,18.140,279.9,,,,,
381,10/01/21 10:30:00 AM,18.426,269.1,,,,,
382,10/01/21 10:45:00 AM,19.377,258.3,,,,,
383,10/01/21 11:00:00 AM,19.472,247.6,,,,,
384,10/01/21 11:15:00 AM,19.662,236.8,,,,,
385,10/01/21 11:30:00 AM,19.758,236.8,,,,,
386,10/01/21 11:45:00 AM,21.187,215.3,,,,,
387,10/01/21 12:00:00 PM,22.046,129.2,,,,,
388,10/01/21 12:15:00 PM,21.282,107.6,,,,,
389,10/01/21 12:30:00 PM,20.805,43.1,,,,,
390,10/01/21 12:45:00 PM,20.710,32.3,,,,,
391,10/01/21 01:00:00 PM,20.996,32.3,,,,,
392,10/01/21 01:15:00 PM,21.760,32.3,,,,,
393,10/01/21 01:30:00 PM,22.812,21.5,,,,,
394,10/01/21 01:45:00 PM,22.142,10.8,,,,,
395,10/01/21 02:00:00 PM,21.951,10.8,,,,,
396,10/01/21 02:15:00 PM,22.525,10.8,,,,,
397,10/01/21 02:30:00 PM,22.812,0.0,,,,,
398,10/01/21 02:45:00 PM,22.621,0.0,,,,,
399,10/01/21 03:00:00 PM,22.429,0.0,,,,,
400,10/01/21 03:15:00 PM,22.046,0.0,,,,,
401,10/01/21 03:30:00 PM,22.142,0.0,,,,,
402,10/01/21 03:45:00 PM,21.951,0.0,,,,,
403,10/01/21 04:00:00 PM,22.046,0.0,,,,,
404,10/01/21 04:15:00 PM,21.951,0.0,,,,,
405,10/01/21 04:30:00 PM,21.664,0.0,,,,,
406,10/01/21 04:45:00 PM,21.473,0.0,,,,,
407,10/01/21 05:00:00 PM,21.282,0.0,,,,,
408,10/01/21 05:15:00 PM,21.187,0.0,,,,,
409,10/01/21 05:30:00 PM,21.091,0.0,,,,,
410,10/01/21 05:45:00 PM,20.996,0.0,,,,,
411,10/01/21 06:00:00 PM,20.901,0.0,,,,,
412,10/01/21 06:15:00 PM,20.805,0.0,,,,,
413,10/01/21 06:30:00 PM,20.710,0.0,,,,,
414,10/01/21 06:45:00 PM,20.424,0.0,,,,,
415,10/01/21 07:00:00 PM,20.043,0.0,,,,,
416,10/01/21 07:15:00 PM,19.758,0.0,,,,,
417,10/01/21 07:30:00 PM,19.282,10.8,,,,,
418,10/01/21 07:45:00 PM,18.806,21.5,,,,,
419,10/01/21 08:00:00 PM,18.426,21.5,,,,,
420,10/01/21 08:15:00 PM,18.045,43.1,,,,,
421,10/01/21 08:30:00 PM,17.760,53.8,,,,,
422,10/01/21 08:45:00 PM,17.570,53.8,,,,,
423,10/01/21 09:00:00 PM,17.379,64.6,,,,,
424,10/01/21 09:15:00 PM,17.189,64.6,,,,,
425,10/01/21 09:30:00 PM,16.999,64.6,,,,,
426,10/01/21 09:45:00 PM,16.903,75.3,,,,,
427,10/01/21 10:00:00 PM,16.903,75.3,,,,,
428,10/01/21 10:15:00 PM,16.903,96.9,,,,,
429,10/01/21 10:30:00 PM,16.713,107.6,,,,,
430,10/01/21 10:45:00 PM,16.618,107.6,,,,,
431,10/01/21 11:00:00 PM,16.427,107.6,,,,,
432,10/01/21 11:15:00 PM,16.141,107.6,,,,,
433,10/01/21 11:30:00 PM,15.855,107.6,,,,,
434,10/01/21 11:45:00 PM,15.664,107.6,,,,,
435,10/02/21 12:00:00 AM,15.569,139.9,,,,,
436,10/02/21 12:15:00 AM,15.473,150.7,,,,,
437,10/02/21 12:30:00 AM,15.473,161.5,,,,,
438,10/02/21 12:45:00 AM,15.664,161.5,,,,,
439,10/02/21 01:00:00 AM,15.760,172.2,,,,,
440,10/02/21 01:15:00 AM,15.664,183.0,,,,,
441,10/02/21 01:30:00 AM,15.664,193.8,,,,,
442,10/02/21 01:45:00 AM,15.569,193.8,,,,,
443,10/02/21 02:00:00 AM,15.569,204.5,,,,,
444,10/02/21 02:15:00 AM,15.664,204.5,,,,,
445,10/02/21 02:30:00 AM,15.855,215.3,,,,,
446,10/02/21 02:45:00 AM,16.046,226.0,,,,,
447,10/02/21 03:00:00 AM,16.141,226.0,,,,,
448,10/02/21 03:15:00 AM,16.141,236.8,,,,,
449,10/02/21 03:30:00 AM,15.951,269.1,,,,,
450,10/02/21 03:45:00 AM,15.760,279.9,,,,,
451,10/02/21 04:00:00 AM,15.378,290.6,,,,,
452,10/02/21 04:15:00 AM,15.091,301.4,,,,,
453,10/02/21 04:30:00 AM,14.996,258.3,,,,,
